trace	posterior	likelihood	prior	pi_0.A	pi_0.C	pi_0.G	pi_0.T	pi_1.A	pi_1.C	pi_1.G	pi_1.T	pi_2.A	pi_2.C	pi_2.G	pi_2.T	kappa.1	kappa.2	kappa.3	r_0	r_1	r_2	mu	Theta	psi.height	psi.treeLength	sim_0.treeLikelihood	sim_1.treeLikelihood	sim_2.treeLikelihood
mean	-4156.85826790545	-4101.28828224055	-55.5699856648948	0.29391046908899	0.202805749541708	0.388602922810646	0.114680858558657	0.271506133340272	0.279376419698872	0.233513098355634	0.215604348605227	0.415624837043078	0.215086492514593	0.0619134708609093	0.30737519958142	2.67361061028601	1.64967622186007	1.75912326058395	1.17264268104028	0.169117010955931	1.65906241600871	0.0107662582538957	0.59656871126012	46.5124724545747	80.8605817805964	-1573.04381239354	-548.155770632614	-1980.0886992144
stderr.of.mean	0.344595381874862	0.189693017744409	0.304658144301605	0.000533893003581855	0.000491050547135163	0.000557712250160646	0.000362452525530185	0.000674697591457554	0.00064858410590227	0.000637505705631255	0.000607608377015505	0.000558586426550524	0.000445938687786578	0.000232371498543621	0.000489927096494319	0.0107708381879931	0.0124111983181652	0.00515419634114207	0.00151913591023926	0.000701769280320833	0.00156505759023434	1.43392637833077e-05	0.00197962780677101	0.00877885025048525	0.067024731071462	0.135773441678226	0.0873114010887556	0.150188361849859
stdev	12.0388662922417	7.82725074597992	9.65117492736816	0.0226511583000971	0.0208335070920302	0.0236617231908627	0.0153775559465549	0.0286249901127543	0.0275170889207332	0.0270470722758866	0.0255303420350399	0.0236988113483334	0.0177327904468038	0.00985868622107792	0.0207858431253975	0.394343297585959	0.515680152120199	0.218673997317312	0.0644514682742342	0.029773544421912	0.0663997598532519	0.000568355919985405	0.0696321672572091	0.372455015110721	2.24747460086575	5.46135174354429	3.0850043453831	6.15765890115348
variance	144.934301602472	61.2658542404433	93.1451774786597	0.000513074972336056	0.000434035017753671	0.000559877144361009	0.000236469226889425	0.000819390058955282	0.00075719018267154	0.000731544118697034	0.000651798364426126	0.000561633659323896	0.000314451857030258	9.71936940056717e-05	0.000432051274433636	0.155506636350968	0.265926019290711	0.0478183171027317	0.00415399176270462	0.000886463947443569	0.00440892810856952	3.23028451782456e-07	0.00484863871693594	0.138722738281127	5.05114208153665	29.8263628667142	9.51725181103263	37.9167631429546
median	-4156.82394399586	-4101.08449799353	-55.4781329446098	0.293687792349191	0.202024657924012	0.387935035383564	0.113973509567964	0.271160479848436	0.279254120229546	0.232702518929831	0.214892472341952	0.415307446545475	0.215084174814114	0.0616537876268838	0.307224313767623	2.64445907866834	1.57139892112139	1.74244820298784	1.1743551134484	0.167179430559894	1.65893559671944	0.0107585242019056	0.592390445863776	46.4338616945285	80.7467783146386	-1572.7458088946	-547.650729841245	-1979.85051563194
mode	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
geometric.mean	NaN	NaN	NaN	0.293036392481107	0.201737854764203	0.387881624666224	0.113657378090506	0.269989164629742	0.278018400813598	0.23193845941668	0.214084943409356	0.41494612270703	0.214354057345976	0.0611281068159424	0.306669457178343	2.64500708384392	1.57427857462041	1.74571821319661	1.17086795724672	0.166510053912749	1.65773222336838	0.0107512699044197	0.592569818681134	46.5109896727238	80.8295171542891	NaN	NaN	NaN
HPD95.lower	-4182.82277862046	-4116.55306435102	-74.6248765576242	0.254238687226543	0.163429873633118	0.343312323188342	0.0847070069217933	0.216635246279612	0.226470223545081	0.17535537567443	0.164306888177333	0.371634710400193	0.181850306607483	0.0447980585192626	0.264694575336459	1.88463779782215	0.775528559572865	1.33765554239332	1.05346080445753	0.115210789227404	1.52530378946821	0.00958501040235065	0.458762246145254	46.0004074599016	76.7061078825874	-1583.2198112919	-554.324306056459	-1991.64263836295
HPD95.upper	-4135.58412413915	-4085.92788357036	-37.1822889154768	0.343445724938583	0.244314257511354	0.433942898417749	0.143945849852521	0.327051018004306	0.333204446215555	0.283228263802764	0.261347010562297	0.463909046646392	0.25041851559784	0.0827603193283606	0.347378393158281	3.34852456534023	2.72325080167254	2.16847340075786	1.29802355903079	0.229715533109482	1.78246735710505	0.0118177906531562	0.728293113135501	47.2228673679636	85.2550691263912	-1562.13658440433	-542.830190364844	-1967.94080966851
ACT	29495.1147718416	21143.9714921034	35872.9900480879	20000	20000	20000	20000	20000	20000	20000	20390.909914468	20000	22766.6172353828	20000	20000	26856.6872693013	20853.0202354813	20000	20000	20000	20000	22914.7592574341	29097.0950431644	20000	32017.1700146394	22250.0875109738	28835.8475859261	21416.2620257263
