trace	posterior	likelihood	prior	pi_0.A	pi_0.C	pi_0.G	pi_0.T	pi_1.A	pi_1.C	pi_1.G	pi_1.T	pi_2.A	pi_2.C	pi_2.G	pi_2.T	kappa.1	kappa.2	kappa.3	r_0	r_1	r_2	mu	Theta	psi.height	psi.treeLength	sim_0.treeLikelihood	sim_1.treeLikelihood	sim_2.treeLikelihood
mean	-5783.52833251258	-5564.18452439735	-219.343808115221	0.194727823771724	0.387597489660402	0.333961203700378	0.0837134828674973	0.310898798201112	0.223083060521882	0.196636400251341	0.26938174102567	0.312004280392142	0.232072509038719	0.228350550433258	0.22757266013588	2.12023106805171	1.29673054764553	1.64913825009844	1.0763835259643	1.34169610075304	0.582284104358679	0.00845173441723976	2.14636046471798	46.7576427080679	138.670872833334	-1912.62021801243	-2346.17755833346	-1305.38674805147
stderr.of.mean	0.309996204020203	0.20221819109749	0.226676334821714	0.00041412264866855	0.000557186404104146	0.000534997187881968	0.00028226314147644	0.000493415620125498	0.000422658349185455	0.000392262977124148	0.000468134682855111	0.000585252981061683	0.000548258146038622	0.000517539789020409	0.000525410234115828	0.00640964049565431	0.00356453646896336	0.00635167454855649	0.00127355016987005	0.00134507667334024	0.00104034876209678	9.80451016674476e-06	0.00580982636097824	0.0114841149211281	0.112247673137322	0.124212638311766	0.14046201684802	0.111385012862474
stdev	10.8049971287396	8.08147560295511	7.70267037583252	0.0175697332756087	0.0236394134355609	0.022698004865245	0.0116366059869621	0.0200789783979124	0.0179318723227839	0.0166423060997168	0.0198612694603163	0.0248301772652831	0.0222335963238721	0.0219573502725304	0.022291264926876	0.271937973600958	0.151230451201407	0.269478687124231	0.0540321493394868	0.0570667614094824	0.0441382530571995	0.000408059521602721	0.23264925838592	0.487229657009539	3.89720595660588	5.26819332447502	5.92594567184775	4.16071944191395
variance	116.74796295207	65.3102479211587	59.3311309187279	0.000308695527376033	0.000558821867577378	0.000515199424862686	0.000135410598895801	0.000403165373503835	0.000321552045000624	0.000276966352316671	0.000394470024575294	0.000616537703025382	0.000494332805492897	0.000482125230990592	0.000496900492040172	0.0739502614861953	0.022870649370581	0.0726187628141994	0.00291947316224461	0.00325661525776679	0.00194818538294138	1.66512573170641e-07	0.0541256774275184	0.237392738669633	15.1882142682043	27.7538609040432	35.1168321056911	17.3115862743208
median	-5783.06074611607	-5563.89185646855	-219.271519407555	0.194454734806367	0.387351635049309	0.334193816897046	0.0830663233560512	0.310477424694128	0.222712651576266	0.196581407252389	0.269315967543324	0.311381460008142	0.23166557966842	0.22779925006329	0.226739228728643	2.10221917746463	1.28876578150713	1.62925966391053	1.0762476421433	1.34204322058813	0.581286824002702	0.00844996108055902	2.13067513097511	46.6904491345871	138.501008244778	-1912.40382647474	-2345.82168206481	-1305.18209127042
mode	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
geometric.mean	NaN	NaN	NaN	0.193934399240106	0.386874346814133	0.33318733109653	0.0829095310109867	0.31025073778364	0.222361140573978	0.195931973881726	0.26864760803064	0.311020051884769	0.230998748724551	0.22729252808455	0.226479953772194	2.10299401151291	1.28800570140381	1.62759328634643	1.07502508820049	1.34048163448722	0.580609448624148	0.00844190435458425	2.13390237523548	46.755120002472	138.616399746616	NaN	NaN	NaN
HPD95.lower	-5804.83932102117	-5580.67142876065	-233.840142227944	0.160832557790185	0.343957994775816	0.290587418742009	0.0611202371176053	0.274270650879131	0.188203448249525	0.163525015300334	0.22963270946135	0.263894034318113	0.190252992499178	0.185280912753102	0.185212002014783	1.59190980275766	1.02351829205095	1.1609986558732	0.972512136402713	1.23376151131931	0.499834827681726	0.00766312652940134	1.6777522606423	46.0009331793024	131.445835432397	-1922.43863660497	-2357.61066298481	-1313.67951763402
HPD95.upper	-5763.8113297329	-5549.53945509153	-204.918442986184	0.22991009519056	0.434770297614507	0.376986042249273	0.105241161986951	0.352231688974703	0.256758267616129	0.229003802169465	0.305720873973821	0.360203528250166	0.273274357706177	0.268825430640488	0.27056204973342	2.62074692137243	1.60963639770786	2.1730547856056	1.18308607704431	1.45773250564052	0.671985394652797	0.00923064700031327	2.59573911414185	47.6653267320143	145.709520959386	-1901.80166186971	-2334.26449998351	-1297.54371136263
ACT	29632.3303552484	22540.3926288267	31176.8406922215	20000	20000	20000	21181.5652204497	21739.2686513412	20000	20000	20000	20000	21890.3709181758	20000	20000	20000	20000	20000	20000	20000	20000	20782.9473292259	22450.4643104323	20000	29864.1628624776	20012.9233578995	20225.7593457539	25799.959306134
