trace	posterior	likelihood	prior	pi_0.A	pi_0.C	pi_0.G	pi_0.T	pi_1.A	pi_1.C	pi_1.G	pi_1.T	pi_2.A	pi_2.C	pi_2.G	pi_2.T	kappa.1	kappa.2	kappa.3	r_0	r_1	r_2	mu	Theta	psi.height	psi.treeLength	sim_0.treeLikelihood	sim_1.treeLikelihood	sim_2.treeLikelihood
mean	-4477.46207408847	-4329.27726898653	-148.184805101943	0.256412040678892	0.340906557192242	0.275711216991655	0.126970185137208	0.149056055992629	0.176070510737828	0.0372967564992246	0.637576676770314	0.488520459717542	0.178428555116345	0.288945175022129	0.0441058101439842	2.69751079382383	1.99862356000163	3.13654527014048	0.291275194374309	1.79451713938852	0.910832786210369	0.00894834722242289	1.20693289923839	47.1965935594492	106.997146966323	-719.437133935052	-2216.83898391987	-1393.00115113161
stderr.of.mean	0.338516606334475	0.182768267151394	0.272966805580376	0.000616359595683092	0.000726178657260888	0.000632267030517046	0.000468749211475883	0.000367577184232331	0.000361409321258461	0.000207321129003931	0.000460223440231257	0.000593919126544262	0.000495540828655722	0.000514071910976529	0.000241642712134118	0.0149381788843947	0.00563593270241252	0.012513233330197	0.00087593762310209	0.00143520894406027	0.00137481708513761	1.31150903617762e-05	0.00363539347807751	0.0148932413759824	0.095314073633494	0.0694756621946116	0.156439956591903	0.126372239198734
stdev	11.5049270497673	7.75419966867188	8.72538722092109	0.0259576132857954	0.0299322585135301	0.0268248141483244	0.0191878538404636	0.0155949767681755	0.0143708094659769	0.00722296399258904	0.0195256239136971	0.0251978506227923	0.0210240135733884	0.0218102206903663	0.0102520304403568	0.633773157459468	0.239112337031154	0.530891446613398	0.0370434099977892	0.0608907492091531	0.0583285400261957	0.000481581894025592	0.137045839329711	0.616138957409054	3.24050670404959	2.54403148914222	6.63718422502277	5.20976063743481
variance	132.363346420466	60.1276125016311	76.132382155013	0.000673797687494904	0.000895940099720793	0.000719570654092143	0.000368173735002994	0.000243203300399934	0.000206520164707411	5.21712088382378e-05	0.000381249989219142	0.000634931676008552	0.000442009146734021	0.000475685726562481	0.000105104128150002	0.401668415116143	0.0571747097205004	0.281845728087266	0.00137221422426431	0.00370768333925198	0.00340221858158751	2.31921120653277e-07	0.0187815620775851	0.379627214837116	10.5008836989904	6.47209621774719	44.0522144368911	27.1416058993652
median	-4476.94054854668	-4328.9186391115	-148.042592529508	0.256204915665827	0.339734561218743	0.274614224571306	0.125666537394631	0.148612151397366	0.175403530079823	0.0367241095557168	0.63733342548659	0.48854353625566	0.177572886897289	0.288673382373073	0.0432250863430235	2.63424966779548	1.98195045352304	3.10382339404367	0.289343359529818	1.79543735964192	0.910373532192809	0.00895346321581591	1.19630480020558	47.1452445305727	106.884032011505	-719.281486057799	-2216.46762359457	-1392.93900232066
mode	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
geometric.mean	NaN	NaN	NaN	0.255095175780619	0.339587327134883	0.274406295248475	0.125523644071987	0.148243830423004	0.175483741925768	0.0366015974730667	0.637277611008645	0.487868217891486	0.1771874879557	0.288122298649117	0.0429063268399044	2.62634437294927	1.98443810487789	3.09242712867405	0.288937973085513	1.793481586325	0.90895792544353	0.00893536549517483	1.19925652829708	47.1925902981858	106.948294429502	NaN	NaN	NaN
HPD95.lower	-4499.90930648972	-4344.90900858007	-166.757761824185	0.208113498312319	0.285346022293389	0.225160775682367	0.0921713667280391	0.119602816538499	0.149342625405295	0.0233359925930115	0.601953596412063	0.438418917034507	0.138364215312912	0.24715663990214	0.0253824943968184	1.57613410938502	1.57404257664407	2.11097943276007	0.221270616636076	1.6731749773601	0.795591810379282	0.00800696321148697	0.961638071889338	46.0319827408161	101.05217089373	-724.233310148952	-2228.89305454506	-1404.04804073807
HPD95.upper	-4455.72266599278	-4315.36099859942	-132.523529031063	0.307272220464044	0.400580190530966	0.328411858401375	0.165075289597725	0.180090890558844	0.204229054638129	0.050993053203034	0.677133045683718	0.536438022630146	0.218756434448091	0.33199237997719	0.0636631069699311	3.9634869050812	2.51500045674329	4.18240680714171	0.365675835692746	1.90734619514329	1.02418773860533	0.00986933298174249	1.48498020748123	48.3157768348481	113.648227013933	-714.394835617001	-2203.05544596891	-1383.48061223206
ACT	31166.9701455406	20000	35233.2432839802	20297.4356777742	21188.9947419896	20000	21484.7677710391	20000	22768.7192923523	29659.1429643142	20000	20000	20000	20000	20000	20000	20000	20000	20129.213712232	20000	20000	26699.5929413262	25332.234765423	21034.0782113935	31145.16103664	26848.6708892432	20000	21182.1572729161
