trace	posterior	likelihood	prior	pi_0.A	pi_0.C	pi_0.G	pi_0.T	pi_1.A	pi_1.C	pi_1.G	pi_1.T	pi_2.A	pi_2.C	pi_2.G	pi_2.T	kappa.1	kappa.2	kappa.3	r_0	r_1	r_2	mu	Theta	psi.height	psi.treeLength	sim_0.treeLikelihood	sim_1.treeLikelihood	sim_2.treeLikelihood
mean	-5697.51957250379	-5472.42263445797	-225.096938045818	0.160048633285832	0.100654369711671	0.373620693043823	0.365676303958674	0.198876237622938	0.0914329913617244	0.24137811626963	0.468312654745713	0.0416349574066743	0.0727495439950071	0.373000425736392	0.512615072861929	0.820038263814399	12.3942062447155	2.60036198695112	1.16419378719546	0.950458821182964	0.886129266798713	0.0091701758029924	2.07006703197125	48.6565653433188	139.694010890736	-2108.09351894003	-1694.43100726412	-1669.89810825382
stderr.of.mean	0.325940073557385	0.207255719463694	0.267528932701036	0.0003596923451556	0.000306362445139161	0.000505513456903876	0.000509272594166455	0.000457704960380052	0.000255010554011543	0.00045849299532548	0.000588213647166779	0.00019002019095545	0.000243987800400827	0.000583517333846203	0.00059228209724009	0.00271907600356977	0.0445351860360789	0.00844717948084648	0.00128307087096574	0.00127456096206202	0.00119846648845919	1.18756130258794e-05	0.00638099705007063	0.0172121968876056	0.135237934131065	0.124333821335691	0.140397314420255	0.115664113872788
stdev	11.5967714689491	8.33268550981002	7.819713938563	0.0152604514290165	0.0126128392955691	0.0214471162917261	0.0216066029541008	0.0174180264681241	0.0108191798513151	0.019366324432707	0.0246666758896342	0.00793788442367181	0.0103515240939551	0.0237479197925976	0.0236845715285116	0.115360607038581	1.88946763126637	0.357553122679992	0.0544360784155368	0.0540750336136675	0.0508466190141569	0.000435615426796496	0.221584779177236	0.711811143852524	4.31310113901111	5.20411364594241	5.46795769686225	4.90721199827689
variance	134.485108503032	69.4336478053979	61.1479260809565	0.000232881377817373	0.000159083715095853	0.000459978797230825	0.000466845291216158	0.00030338764604427	0.000117054652655103	0.000375054522032863	0.000608444899444264	6.30100091235716e-05	0.000107154051067732	0.00056396369447565	0.000560958928489184	0.0133080696563099	3.57008792960335	0.127844235538213	0.00296328663326247	0.00292410926031927	0.00258537866517082	1.89760800063093e-07	0.0490998143630245	0.506675104512639	18.6028414353389	27.082798839884	29.8985613746751	24.0807295960327
median	-5696.94896907208	-5472.20555925267	-224.669151634011	0.159404716878103	0.0998270420381512	0.373595608095803	0.365266287244304	0.198316486369443	0.0909874201502308	0.241302497881998	0.467770573720879	0.0408523228035919	0.0725156428615006	0.373126239477072	0.51285070060387	0.81707979289981	12.1823295870597	2.58016099423345	1.16287266690827	0.951091377603839	0.884689005965033	0.00916071992605991	2.05371923268322	48.609884990727	139.560700874398	-2107.88990254975	-1694.10291793125	-1669.64962728176
mode	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
geometric.mean	NaN	NaN	NaN	0.159321222134039	0.0998654231810968	0.373001305125521	0.365037779711931	0.19811390553595	0.0907958027546746	0.240600290991944	0.467662298777907	0.040884519268096	0.0720097846539069	0.372244139661878	0.512066188795763	0.812019688997856	12.2529812648424	2.57619213791482	1.16291916067687	0.948914568033473	0.884673891248769	0.00915983544568241	2.05841677520958	48.6513858532894	139.62786492322	NaN	NaN	NaN
HPD95.lower	-5719.40169833967	-5488.62475623703	-241.110572133399	0.132608832590192	0.0767364287426455	0.331487164927636	0.323699950171363	0.164529018427844	0.0718682381137304	0.204784891971992	0.421695707562648	0.0269948428157877	0.053794554545906	0.323166531406615	0.467929192605068	0.61387227582025	9.01018414297368	1.93918404508216	1.05486178873207	0.835068922528356	0.794000145951988	0.0082966514466633	1.65945467432401	47.4171266100165	131.835230951681	-2118.63856800057	-1705.30385064062	-1679.04746790843
HPD95.upper	-5674.96290560067	-5455.92091839747	-210.427886612961	0.192364758699596	0.126171062459835	0.41447684510843	0.407821192418572	0.232866023351323	0.112669744073823	0.279973596599686	0.518732874639881	0.0572039642272622	0.0938508989829268	0.415391870641172	0.560602404914603	1.05124250733923	16.1384033342407	3.34335575421383	1.26645027212903	1.04883344314889	0.987492879589914	0.0100136622148361	2.53270289554044	50.0963621827723	148.312455199839	-2097.92967982325	-1684.272719561	-1659.70570465324
ACT	28438.3036752712	22271.2930778445	42136.8580073329	20000	21239.6666471943	20000	20000	24858.5454215379	20000	20177.7794511076	20471.5772564803	20629.6720764036	20000	21734.9548866089	22512.7481504866	20000	20000	20092.9942511129	20000	20000	20000	26755.1837996339	29853.7989870638	21049.6758067506	35393.2251093743	20548.8435715352	23733.9310197232	20000
