trace	posterior	likelihood	prior	pi_0.A	pi_0.C	pi_0.G	pi_0.T	pi_1.A	pi_1.C	pi_1.G	pi_1.T	pi_2.A	pi_2.C	pi_2.G	pi_2.T	kappa.1	kappa.2	kappa.3	r_0	r_1	r_2	mu	Theta	psi.height	psi.treeLength	sim_0.treeLikelihood	sim_1.treeLikelihood	sim_2.treeLikelihood
mean	-2873.89585137912	-2254.64666095572	-619.249190423393	0.269479363773808	0.18414858061834	0.360906200683433	0.185465854924419	0.198158869244554	0.49379729316636	0.146972886256458	0.161070951332633	0.160228759439197	0.269749459113099	0.37064200850578	0.199379772941924	2.43932030511441	3.21619403351064	2.44082675421675	0.638728583832804	2.13162274423637	0.227928331853834	0.000372805569228676	47.8619306683727	137.19114094998	895.678761265801	-614.577124484368	-1212.31927502726	-427.750261444096
stderr.of.mean	0.594674769413286	0.17464556413201	0.601689180126332	0.000647014553767317	0.000557422248244424	0.000713428339615734	0.000624464181108565	0.000503325684546668	0.000665105403273963	0.000413612959777335	0.000440101288226156	0.00055876078463912	0.000696929163359589	0.000790596563222915	0.000615081048569679	0.0160215190611711	0.0128198122548864	0.0222590043242261	0.00209306234864709	0.00225509775731901	0.0013388521120542	1.38626079277883e-06	0.253952532212001	0.529505712385444	3.13274577380008	0.0823983697769776	0.162354945543619	0.0639767530779839
stdev	17.2141442990394	6.87691923813971	16.5097338543196	0.0271303111164609	0.0236494194534704	0.0302681963389576	0.024355721426158	0.0213542969858816	0.0263631102493365	0.0175481090106694	0.0181576494323225	0.0237062087343999	0.0295681956820997	0.0324284091779321	0.0260956747982659	0.663970308650133	0.543898486803144	0.917929858295405	0.0870308914898346	0.095675680221562	0.0548269480941398	4.3251374749889e-05	7.41869095288991	17.9092453826131	86.7670374147588	3.37501133457242	5.98267348171758	2.57211693228719
variance	296.32676394815	47.2920182078961	272.571311940467	0.000736053781275964	0.000559295040486184	0.000916163709613689	0.000593201166188611	0.000456005999761234	0.000695013582018669	0.000307936129850337	0.000329700232907123	0.000561984332558936	0.000874278195894942	0.00105160172181139	0.00068098424317685	0.440856570768953	0.295825563946749	0.842595224750222	0.00757437607351537	0.00915383578585858	0.00300599423731749	1.87068141775534e-09	55.0369754544906	320.741070174648	7528.51878173415	11.3907015084923	35.7923819888468	6.61578551335849
median	-2873.82488898666	-2254.36509974173	-619.243563625425	0.269239523769416	0.183948666253569	0.36160107324965	0.183995396651572	0.19801998737941	0.494428984079072	0.146413772369977	0.160527976434922	0.158871026451136	0.268647748603759	0.370076165365404	0.198378938471674	2.36085664597982	3.17176389158097	2.30397253001383	0.635022717464665	2.13543566446163	0.225485029016878	0.000372081900027716	47.0359449596423	135.772378047591	888.752374539239	-614.364048317824	-1211.83079486412	-427.566110282798
mode	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
geometric.mean	NaN	NaN	NaN	0.268110918920514	0.1826240120737	0.359629257136909	0.183856127667212	0.196999802264588	0.493091738789599	0.145915552307608	0.160044314241675	0.158481455391822	0.268119496279071	0.369215468966433	0.19766261012586	2.35512103479272	3.17129246087469	2.28705621144425	0.632757336326563	2.12946096245111	0.221280487980977	0.000370271333298163	47.3029865832661	136.055074605511	891.575194200468	NaN	NaN	NaN
HPD95.lower	-2907.9765293495	-2267.84074601162	-652.081879160432	0.213416431178617	0.137748659895331	0.303015810290266	0.142413688167494	0.151330077965107	0.439188376534008	0.113322490393902	0.127242089639369	0.11472647552316	0.216670246415242	0.307563257471455	0.151786188601652	1.21676217956354	2.21237098691923	0.994033054113311	0.463622444859337	1.9327338644669	0.128153006918597	0.000292039816804847	34.5283551453593	105.462783105815	719.15094015502	-621.375815295122	-1224.1126045628	-432.413876870008
HPD95.upper	-2840.72451018072	-2241.72144411572	-588.293479342336	0.319747367461354	0.230180163433103	0.419743705076396	0.23552984767871	0.23567717778141	0.544247150320492	0.181761899792743	0.197534131562617	0.206405827935597	0.329993352194696	0.431990248110805	0.25199351044526	3.67051026665569	4.27714307410251	4.17991094177491	0.806338909437549	2.30580114065505	0.335523968435007	0.00045827190057227	62.4372941234966	173.655321590573	1053.39161975593	-608.086056923988	-1200.98483898296	-423.011234335685
ACT	42962.5958540769	23218.2582445048	47815.2714824664	20474.8589196517	20000	20000	23665.4864367725	20000	22913.4258747699	20000	21148.9296405873	20000	20000	21397.3959118243	20000	20961.0208616604	20000	21168.7318146776	20821.8749140736	20000	21467.3995339771	36982.1720964267	42184.49968333	31469.4456165812	46929.1981855888	21457.9947238111	26512.0194499897	22272.3139773604
