trace	posterior	likelihood	prior	pi_0.A	pi_0.C	pi_0.G	pi_0.T	pi_1.A	pi_1.C	pi_1.G	pi_1.T	pi_2.A	pi_2.C	pi_2.G	pi_2.T	kappa.1	kappa.2	kappa.3	r_0	r_1	r_2	mu	Theta	psi.height	psi.treeLength	sim_0.treeLikelihood	sim_1.treeLikelihood	sim_2.treeLikelihood
mean	-13543.010059081	-13024.557010101	-518.453048980012	0.45423658207528	0.122425552739136	0.224825855522581	0.198512009662998	0.287600868717355	0.190189643688438	0.381059372601391	0.141150114992811	0.51794691097155	0.155790050759086	0.15827638953973	0.16798664872964	1.58931772534218	2.21597702816924	2.1907590914404	2.80193806444755	0.0328934964608176	0.173749096541371	0.0109599747813633	21.6552602986653	69.1452175147562	474.245611504007	-10925.1024131817	-567.977688411572	-1531.47690850775
stderr.of.mean	0.28532975076791	0.234649807157401	0.172581827230085	0.000228578465399115	0.000141658690232459	0.000187084532653542	0.00017977725394237	0.000709742650888981	0.000599500652474433	0.000713049876673634	0.000512752662985345	0.000618620300005242	0.000470404833484053	0.000440473809459639	0.000429172043073706	0.00180505894238278	0.0155205277461299	0.00771768993292503	0.000347206442098788	0.000128267216389174	0.000318776234297374	1.04214248928983e-05	0.0559155866902567	0.0909653690894101	0.393165669218897	0.249037100027719	0.0434509406950537	0.0953078137261792
stdev	10.2377870904336	9.10063412120871	5.27509904890754	0.00969776147844726	0.00601006830116267	0.00760333930394413	0.00762730174489176	0.0280971653986968	0.0242716856463024	0.0302521395186683	0.0217542497469658	0.0256296351183813	0.0169408185692296	0.017340100851883	0.0182082249072742	0.0765821532977805	0.650461172742889	0.325610830229108	0.0140976240036911	0.00544191627096036	0.0128978624057309	0.000343908706593399	2.15168717063383	3.8593331645993	13.2698476497963	8.84399046612829	1.83792711949729	3.80462799716481
variance	104.812284509049	82.8215414081082	27.8266699757853	9.40465776928556e-05	3.61209209846404e-05	5.78107685709016e-05	5.81757319076288e-05	0.000789450703441726	0.000589114724112921	0.000915191945456974	0.00047324738205336	0.000656878196301366	0.000286991333795555	0.000300679097553475	0.000331539454273882	0.00586482620372476	0.423099737246055	0.106022412762489	0.000198743002549446	2.96144527001431e-05	0.000166354854637165	1.18273198470745e-07	4.62975768027023	14.894452475376	176.088856648803	78.2161673649681	3.3779760965836	14.4751941968103
median	-13543.0145449482	-13024.2118537458	-518.470380880065	0.454399822075862	0.122404690247819	0.224699991111243	0.198262227334625	0.286775247782708	0.189925386166506	0.381096220483737	0.140219824179263	0.517557627599731	0.155007690625944	0.157613533337068	0.167918367646642	1.58589765073515	2.12703530248055	2.16885028792722	2.80232093595954	0.0325628301145069	0.173747990150099	0.0109562403676419	21.5277369619755	68.8166453412985	473.640136019491	-10924.6004682013	-567.78332213915	-1531.45757212144
mode	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
geometric.mean	NaN	NaN	NaN	0.454132999034495	0.122278033891012	0.224697304082911	0.198365818689019	0.286225278371247	0.188624290409153	0.379847254145731	0.139472947528822	0.517310308312207	0.154870646408725	0.157329744993461	0.16698889815741	1.58748318602858	2.12610359851736	2.16713497606851	2.8019026113367	0.0324472014729963	0.173267311677288	0.010954579448764	21.5497723266462	69.0397871940672	474.060701589362	NaN	NaN	NaN
HPD95.lower	-13561.8335862368	-13041.775384009	-528.709105379893	0.43483241411294	0.110706362723696	0.210036900929096	0.183673341486986	0.232708767785857	0.142323053694332	0.323720770397847	0.0980733665715748	0.466450812000753	0.122323159894239	0.12537084586249	0.129236858013494	1.44001015535337	1.08446043499289	1.61787717103388	2.77370168516386	0.023589546282159	0.146624154867687	0.0102771820004167	17.9058348616222	62.7176687305793	449.297114701959	-10942.1716909665	-571.585560988931	-1539.37533299682
HPD95.upper	-13522.9923586095	-13006.5571941645	-508.563260968337	0.472875490803038	0.134354102350513	0.239648104021738	0.214092454782255	0.343347994865845	0.235175964651626	0.438908016641125	0.181920358892048	0.566202193444686	0.187980339490534	0.192282857066429	0.201273994192657	1.73732099834946	3.45704478088554	2.85395463174935	2.82880447453072	0.0445842155380427	0.19800381536565	0.0116232310399284	26.2156049394125	77.6100447144002	500.760298064409	-10908.397593762	-564.46364792817	-1524.55540967836
ACT	27963.0341937192	23933.1278611828	38532.8609293536	20000	20000	21795.6281701018	20000	22970.9607218815	21962.5017683261	20000	20000	20973.2558429828	27757.29462321	23229.4704440747	20000	20000	20496.1636577407	20224.5718310823	21836.6528054565	20000	21990.6850977581	33057.517075369	24311.3949132034	20000	31602.5167784234	28545.2556032869	20120.7498162584	22590.9753946448
ESS	1288.12916904741	1505.02684851406	934.78654663196	1801	1801	1652.62499978828	1801	1568.06676203527	1640.06816618439	1801	1801	1717.42529007729	1297.67689859375	1550.61649324804	1801	1801	1757.40204857296	1781.00185758407	1649.52020444266	1801	1637.96624979511	1089.61601435089	1481.60976071504	1801	1139.78263986217	1261.85592802512	1790.19173385349	1594.44200043432
n.samples	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801
chain.length	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07
log.every	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000
