trace	posterior	likelihood	prior	pi_0.A	pi_0.C	pi_0.G	pi_0.T	pi_1.A	pi_1.C	pi_1.G	pi_1.T	pi_2.A	pi_2.C	pi_2.G	pi_2.T	kappa.1	kappa.2	kappa.3	r_0	r_1	r_2	mu	Theta	psi.height	psi.treeLength	sim_0.treeLikelihood	sim_1.treeLikelihood	sim_2.treeLikelihood
mean	-20967.6062317654	-20657.4596193145	-310.146612450863	0.392262825780388	0.154014308094691	0.282215064688604	0.171507801436319	0.270838396307836	0.226483149867413	0.0663712259932674	0.436307227831487	0.224356243186863	0.351300768883441	0.0963454363098151	0.327997551619879	1.75335497486385	3.09734126756569	2.36744258724006	0.0511172434259091	2.09092816091066	0.853436106346381	0.0472392812901738	4.19731157221339	49.857147120859	185.678324503056	-1001.10229153751	-12528.2145198163	-7128.14280796075
stderr.of.mean	0.276370486281102	0.2307670314202	0.135306261786	0.000696338718243797	0.000484089725279912	0.000607287034351435	0.000496520476255124	0.000214592777523011	0.000170240185120483	9.18428131649821e-05	0.000210403861322443	0.000286214032879594	0.000287781561285373	0.000167447504432519	0.000274604895926007	0.00797197678833094	0.00319376209588715	0.00332804121117964	0.000125210048298582	0.000521438923227116	0.000509643240822778	3.0866208662729e-05	0.00989560018380493	0.0149103373732246	0.0981016652010257	0.0550664749459523	0.216124073685055	0.158061671022061
stdev	9.54330605981316	8.78161757027077	3.81132219195172	0.0279228193354259	0.0205381844774159	0.0257650028309124	0.021065576494617	0.00898134024682859	0.00690690010502009	0.00389655995821136	0.00892667845016185	0.0116569131742059	0.0122095357249323	0.00710314946980515	0.0116504972454617	0.338222278594626	0.13549982921943	0.141196808719969	0.00527767599413109	0.0216382964345679	0.0211524809876642	0.00108223834095378	0.403733992679403	0.632591942360943	3.15885581118426	2.29896881809615	7.84040595905533	6.13333338107936
variance	91.0746905512666	77.1168071504883	14.5261768508636	0.000779683839638833	0.000421817021628366	0.000663835370876926	0.000443758513050561	8.06644726293031e-05	4.77052690607265e-05	1.51831795079361e-05	7.96855881525839e-05	0.000135883624750974	0.000149072762618398	5.04547323903932e-05	0.000135734086066511	0.114394309737741	0.0183602037184946	0.0199365387927035	2.78538638990276e-05	0.000468215872590235	0.000447427451933496	1.17123982663038e-06	0.163001136844853	0.40017256553999	9.97837003585259	5.28525762657841	61.4719656027903	37.6177783634624
median	-20967.288086736	-20656.8297219822	-310.122380682532	0.392671393634781	0.152765544289369	0.281002826929766	0.171048504616461	0.270818842662029	0.226440670913471	0.0661785984162053	0.43613353614797	0.224487246452443	0.351017266771427	0.0962620354282766	0.327836182362468	1.71579237360975	3.09493927856104	2.3648183722566	0.0509516403638601	2.09158551895627	0.853480748994441	0.0472030100813115	4.16694061963605	49.8313813636695	185.617970369703	-1000.96292797306	-12528.0252959231	-7127.89222121264
mode	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
geometric.mean	NaN	NaN	NaN	0.391262861086808	0.152657664115883	0.281037352301816	0.17020815869626	0.2706896773899	0.226377781606064	0.0662568932992128	0.436215928165399	0.22405257403795	0.351088683804009	0.0960830199318765	0.327790664008449	1.72164420512324	3.09438500944308	2.36323692121793	0.050844779692221	2.09081614175686	0.853174465838527	0.0472268921269932	4.1780655427345	49.8531479399366	185.651478757566	NaN	NaN	NaN
HPD95.lower	-20987.085344107	-20673.818867707	-317.400110637467	0.334414125158622	0.114017032576541	0.232662174216574	0.127205318489005	0.253498022873258	0.212755200786494	0.05839914249722	0.418418880786359	0.202148151322837	0.327581419445609	0.082438361725004	0.30611840446913	1.16602074178583	2.85483578315038	2.11665611952936	0.0407877380990023	2.04765272143554	0.81538129963566	0.0450133053552235	3.45609927477993	48.6022182947833	179.597250098248	-1005.57052933208	-12543.5289995122	-7141.10485308796
HPD95.upper	-20949.8593723586	-20640.3265670868	-302.530393861064	0.444159391715815	0.193153177211537	0.331984871952685	0.209246618395175	0.288988401558252	0.23964173823846	0.0737622862497171	0.452906828856978	0.246329541001075	0.375640797938926	0.110282180123971	0.351588927504635	2.44917057234904	3.37830056969701	2.6636502069951	0.0616437372817779	2.13212854495873	0.898913625335937	0.0492420291195703	4.96026834233263	51.0327911733768	191.880370162458	-996.621246402542	-12513.7349202402	-7117.19370517556
ACT	30191.7292216263	24859.9844779863	45371.8858425607	22388.4960849782	20000	20000	20000	20551.8191619825	21870.574072805	20000	20000	21702.8660327436	20000	20005.8873231856	20000	20000	20000	20000	20262.6052481801	20905.6236141241	20898.3634299223	29283.5086153665	21626.9867077126	20000	34721.2634498652	20654.3131645407	27354.6748124803	23909.0522619893
ESS	1193.04196641373	1448.91482260964	793.88368658487	1608.86197372444	1801	1801	1801	1752.64290309789	1646.96179808052	1801	1801	1659.68863032448	1801	1800.47000256045	1801	1801	1801	1801	1777.65887252999	1722.98136926489	1723.57994063911	1230.04386097022	1665.5117278615	1801	1037.40464548504	1743.9456695098	1316.77675742525	1506.54235915761
n.samples	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801
