trace	posterior	likelihood	prior	pi_0.A	pi_0.C	pi_0.G	pi_0.T	pi_1.A	pi_1.C	pi_1.G	pi_1.T	pi_2.A	pi_2.C	pi_2.G	pi_2.T	kappa.1	kappa.2	kappa.3	r_0	r_1	r_2	mu	Theta	psi.height	psi.treeLength	sim_0.treeLikelihood	sim_1.treeLikelihood	sim_2.treeLikelihood
mean	-30297.9258186714	-29764.9370400573	-532.98877861404	0.565481617922738	0.282763089630727	0.0948744287417858	0.0568808637047523	0.25282721348943	0.410817439719841	0.281260754152985	0.0550945926377432	0.486477020497597	0.0456956241576554	0.265776293139184	0.202051062205558	1.72720279866957	1.51891513606094	2.0441247585709	0.889173017472588	1.80674761470844	0.30355162028312	0.0310129661697426	23.5156661192604	53.2701776699529	433.917065905119	-9540.0897579472	-15578.8029395862	-4646.04434252394
stderr.of.mean	0.265419974774114	0.253719542754144	0.0930304429832574	0.000237930186135974	0.000222528930648166	0.000159252626809004	9.4296853903512e-05	0.000152642057648189	0.000194877422203213	0.000155452458232908	7.02722601812716e-05	0.00038398104163124	0.000140204492609645	0.000320752093726114	0.000326523242564008	0.00223062808624051	0.00148746867850538	0.00432060172763512	0.000420061944594174	0.000442800461362863	0.00024974948134372	1.87101169818633e-05	0.0582922732085058	0.0309135393301896	0.199583428939397	0.16234591322148	0.179408623288144	0.118773875735374
stdev	8.91045434778924	8.37978739202723	2.81732592130021	0.0100945213261466	0.00920222492933401	0.00521374930202223	0.00384854210230052	0.006476053044047	0.00826794752848461	0.00659528822432487	0.0029498723617067	0.0162909333890379	0.00573311387340993	0.0136083567331556	0.0138532058040809	0.0906420210028639	0.0631079416235428	0.164618407656187	0.0178217162221914	0.0187864296373917	0.0105959714761769	0.00058062319957531	2.1572951224518	1.29067533564374	6.58260403332202	5.85643094190298	6.75556804957722	4.82056407737085
variance	79.3961966840361	70.2208367355785	7.93732534683009	0.000101899360804029	8.46809436500564e-05	2.71831817843373e-05	1.48112763131797e-05	4.19392630293103e-05	6.83589563337747e-05	4.34978267619182e-05	8.70174695036104e-06	0.000265394510686071	3.28685946854854e-05	0.000185187372976821	0.000191911311050221	0.00821597597148362	0.00398261229596049	0.0270992201392586	0.00031761356910432	0.00035292993852067	0.000112274611523954	3.3712329988507e-07	4.65392224535433	1.66584282203907	43.3306758595073	34.2977833772786	45.6376996724685	23.2378380240383
median	-30297.683029932	-29764.986112512	-532.929239681051	0.565257499506473	0.282697932972536	0.0948837372102617	0.0567858039116679	0.252718236897379	0.410916377501659	0.281016175945659	0.0550196348924887	0.486568827619465	0.0455414234709181	0.265639077516124	0.201666454127828	1.72549894728092	1.51833341601215	2.03815620335202	0.88920065213722	1.80732818521499	0.303404353507044	0.0310090475915086	23.3755367902143	53.1031120639223	433.919732424077	-9539.96894098851	-15578.9208015608	-4645.87641949091
mode	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
geometric.mean	NaN	NaN	NaN	0.56539151931162	0.282613268148164	0.0947315391619585	0.0567507406116493	0.252744282302024	0.410734204213587	0.281183460571196	0.0550156280989189	0.486203947375611	0.0453349524090645	0.2654284797491	0.201576258098331	1.72483014109351	1.51760364436105	2.03754673725006	0.888994491696919	1.80664994026081	0.303366898232448	0.0310075347186787	23.4177008304396	53.2547120093597	433.867238686295	NaN	NaN	NaN
HPD95.lower	-30315.6310588289	-29780.0892674052	-538.535718537305	0.544811748350134	0.265621456028303	0.0850558691068122	0.0494823153278617	0.239650344654803	0.394524933650772	0.269223836426661	0.0492678944683608	0.454281232242803	0.0340602313688388	0.239714875645939	0.173281789345751	1.55457665687054	1.3967319645169	1.73376094041895	0.852273002319367	1.77349749592013	0.283082577611244	0.0299620724154054	19.4755788456947	50.9881459051004	421.006405128362	-9552.25458901006	-15591.4541167978	-4655.57519023597
HPD95.upper	-30281.6561870627	-29747.3529376004	-527.681819691038	0.584013345892	0.301242779348222	0.105286603932771	0.064181310969385	0.264953537416138	0.426767334297522	0.294467903469005	0.0606337781036859	0.517049345812065	0.0561085812688899	0.292085282580807	0.226977323554489	1.90699862896096	1.63770684158338	2.37112064306554	0.920416358977538	1.84785169326028	0.324602365396417	0.0321937438335404	27.6996430016861	55.7360930724006	446.712587717301	-9529.78092483577	-15564.6473225051	-4636.72036478854
ACT	31942.5714517166	33002.2999153031	39253.4978475217	20000	21051.8195955567	33587.3149321023	21612.4643178734	20000	20000	20000	20429.7833504887	20000	21530.0526013503	20000	20000	21802.060408239	20000	24798.9928686923	20000	20000	20000	37382.3503262664	26284.8333007753	20652.1754799652	33094.5029778453	27664.2585366534	25390.1489041513	21854.8838659983
