trace	posterior	likelihood	prior	pi_0.A	pi_0.C	pi_0.G	pi_0.T	pi_1.A	pi_1.C	pi_1.G	pi_1.T	pi_2.A	pi_2.C	pi_2.G	pi_2.T	kappa.1	kappa.2	kappa.3	r_0	r_1	r_2	mu	Theta	psi.height	psi.treeLength	sim_0.treeLikelihood	sim_1.treeLikelihood	sim_2.treeLikelihood
mean	-7635.94822858404	-7332.4095755798	-303.538653004242	0.148527460183813	0.200846640646455	0.270893800296038	0.379732098873696	0.166619876721893	0.256594921712479	0.165074320343425	0.411710881222203	0.156912523680368	0.331440661427798	0.0370249354442236	0.474621879447614	1.79117255180617	2.26173705636198	4.83197655106633	1.2281392916804	0.875419656500259	0.897527429398769	0.00943428207820344	4.04726684174042	52.7698793593812	194.396503854848	-2957.46867204679	-2254.99414822014	-2119.94675531288
stderr.of.mean	0.292392849077708	0.23456763055766	0.184340874964047	0.000315669801629002	0.000374310913088551	0.000400372461474637	0.000463026193778165	0.000366792699058709	0.000443142379636097	0.000386638647743293	0.000517958256146626	0.000470201568236952	0.000492187100777293	0.000197380427887039	0.000528116937854142	0.00411154656476296	0.00742989152765154	0.0175821452965164	0.00107623322907677	0.00103543412919239	0.00104029757921658	9.96516852108529e-06	0.0114697104261429	0.0252238679261212	0.140954721892835	0.146275832629299	0.116310000367318	0.12234765588839
stdev	10.8788440094074	8.84568056310913	6.5317236777333	0.0133710943472556	0.014728746501669	0.0169863623291911	0.0194729239025492	0.0155616938861513	0.0178121827250775	0.0162391667939541	0.0212578350454921	0.019543115922516	0.0198558699879577	0.00837414104963965	0.0217540253276901	0.173407733390926	0.263724413706783	0.736031792682778	0.0456607018187025	0.0423695416309763	0.0425849953884595	0.000387807261626361	0.421591030799462	1.06980676351289	5.06191033461139	6.20595703284352	4.93461463725762	5.1907706274125
variance	118.349246981018	78.2460646245666	42.6634142022618	0.000178786164043211	0.000216935973510427	0.000288536505178564	0.000379194765314471	0.000242166316606278	0.00031727385343155	0.000263710538161862	0.000451895550821351	0.0003819333799609	0.000394255572978678	7.01262383192598e-05	0.000473237617957781	0.0300702419997784	0.0695505663849866	0.541742799839824	0.00208489969057646	0.00179517805801903	0.00181348183223512	1.50394472170137e-07	0.177738997250553	1.14448651125791	25.6229362356456	38.5139026935	24.3504216182371	26.9440997064084
median	-7635.58297563912	-7331.91148731366	-303.507509439711	0.148113316514888	0.200731659051598	0.271106848432803	0.379888226356012	0.166246704928788	0.256866433739213	0.164728008793573	0.411858148205995	0.155816429935766	0.331149133280214	0.0361989253012288	0.474376002866921	1.78414260910149	2.25447821395745	4.79550484999556	1.22616859662697	0.876207481741338	0.896548129564954	0.00943387837473782	4.02773148238999	52.7179817720031	194.313501508158	-2957.26692803336	-2254.75330274069	-2119.68534841366
mode	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
geometric.mean	NaN	NaN	NaN	0.147927185980678	0.200305440821881	0.2703577051741	0.379231531569435	0.165893941339147	0.255976126312047	0.164276026777452	0.411159702118818	0.155695789481269	0.330845260223513	0.0360780282619485	0.474122883632794	1.78280126505007	2.24654914205365	4.7763542535814	1.22729010038069	0.874392541786163	0.89651865832142	0.0094263157278676	4.02552735742852	52.7590764098303	194.330789847206	NaN	NaN	NaN
HPD95.lower	-7656.65309820495	-7351.11159179673	-315.391134040956	0.12599941218621	0.167997570725345	0.236649626115254	0.340858650883159	0.139155450046383	0.222664937356663	0.134676869707232	0.37158909795671	0.117521284164092	0.292512265250458	0.0222228267908933	0.43105983076241	1.45234364618201	1.7708752227359	3.42131097204519	1.14578333325463	0.787476260614725	0.817207399828721	0.00866006073296227	3.24836751955465	50.7188424641205	184.88584651601	-2969.59477873716	-2264.33799374532	-2129.59960417527
HPD95.upper	-7614.96879686821	-7316.35851671442	-289.61597719565	0.177676948322168	0.227157445951704	0.302488448646477	0.416201606904585	0.199729874966706	0.291308994794322	0.197461537505151	0.454687107296252	0.193974106689512	0.368209685923746	0.053804504798493	0.518358824842869	2.1281204200055	2.79607085734579	6.23153653340842	1.3222492327305	0.955505341116703	0.98288520282109	0.0101632585479872	4.88380956297769	54.7994645696966	204.213317825758	-2945.59590934749	-2245.04696608099	-2109.42159065401
ACT	32507.2607503477	31643.6110420448	35842.645855704	25080.9826628779	29063.3574348916	25000	25442.5810438765	25000	27852.5310715623	25509.1167286727	26715.5324541389	26049.1112222053	27649.9909710905	25000	26521.2086955945	25297.982209659	35717.1382991637	25678.1044544883	25000	26875.0821174631	26854.3315422861	29713.2256305782	33306.9266796472	25016.414762079	34893.3560504049	25000	25000	25000
