trace	posterior	likelihood	prior	pi_0.A	pi_0.C	pi_0.G	pi_0.T	pi_1.A	pi_1.C	pi_1.G	pi_1.T	pi_2.A	pi_2.C	pi_2.G	pi_2.T	kappa.1	kappa.2	kappa.3	r_0	r_1	r_2	mu	Theta	psi.height	psi.treeLength	sim_0.treeLikelihood	sim_1.treeLikelihood	sim_2.treeLikelihood
mean	-17438.2736187464	-16991.6481575881	-446.625461158234	0.172615974878225	0.183169622813813	0.199699896156598	0.444514506151365	0.216378689461351	0.415803235161814	0.130541305341783	0.237276770035053	0.211880619811246	0.354557302027453	0.324808230854186	0.108753847307111	1.13256618273404	2.59462996607509	2.54048155147706	0.629893723002894	1.74609931256448	0.622244553589781	0.0165897798588373	12.2926194287045	67.4331411305538	375.052444639454	-4332.78230567901	-8427.96757521391	-4230.89827669521
stderr.of.mean	0.265321450947406	0.206990744473604	0.136111124969838	0.000278369079243616	0.000282775972496757	0.000292828990565787	0.000387297735669483	0.000220246236399165	0.000252514858527579	0.000165470919154371	0.000219526240729533	0.000296095255892244	0.000388673306030887	0.000360161373383097	0.000214965017921553	0.00229861773098564	0.00356311101828908	0.004621055504761	0.000513648153327737	0.000646740026471754	0.000506913674830533	1.31616677269206e-05	0.0308458135492601	0.0537714254560561	0.263562662778025	0.132447568861113	0.173624702571215	0.144008371466111
stdev	9.71532221230501	8.78187218838075	4.02886591612968	0.0117975007337983	0.0119971666111296	0.0124236799801898	0.016426314277814	0.00934425499530492	0.0107132964756259	0.00702033545800824	0.00875076775504302	0.0125622558604941	0.0160352584148495	0.0152803506083595	0.00912019190597571	0.0962054976989037	0.139172597064404	0.196054750763986	0.0217922421787183	0.0274388512685851	0.0215065224980232	0.000448016312304832	1.15826339991472	2.04679809591045	8.44347100190467	5.01507777187162	7.36627113740569	5.10689039883845
variance	94.387485688907	77.1212791330554	16.2317605701515	0.000139181023563972	0.000143932006695203	0.000154347824250168	0.000269823800753516	8.7315101417281e-05	0.000114774721374658	4.92851099429678e-05	7.65759363027006e-05	0.000157810272304519	0.000257129512431002	0.000233489114714393	8.31779004018249e-05	0.00925549778749376	0.019369011773651	0.0384374652971287	0.000474901819175909	0.000752890558939532	0.000462530509957978	2.00718616091221e-07	1.341574103582	4.18938244542266	71.292202560005	25.1510050579208	54.2619504697761	26.0803295457484
median	-17437.9716096295	-16991.3132403396	-446.48637288133	0.172007272086771	0.182631100661686	0.199523788555907	0.444097172462573	0.21633186392418	0.415792448435592	0.130355880149146	0.237174526426832	0.211479178268268	0.35355748944138	0.324470288018469	0.108265386381404	1.12825988458737	2.59200360117079	2.52488342800947	0.629209638574904	1.74592216450178	0.622099301667514	0.0165999039285081	12.2164214656339	67.3942359348265	374.640284450405	-4332.59144836474	-8427.7225735505	-4230.7554255906
mode	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
geometric.mean	NaN	NaN	NaN	0.172214694431446	0.182776587671905	0.199313350213669	0.444210377309891	0.216177162149983	0.415665462211912	0.130353380384706	0.23711550711473	0.21150850669889	0.354195623311966	0.324449911908905	0.108372445409434	1.1285046536958	2.59091737516564	2.53299106370642	0.629517640158962	1.74588371349043	0.621873272023724	0.0165837264238033	12.238620871165	67.4022238286399	374.957725570443	NaN	NaN	NaN
HPD95.lower	-17456.6523240167	-17008.2001096534	-454.51104031509	0.150171210506639	0.159636318309784	0.175852968246503	0.413265762095607	0.197769187748904	0.39521780579246	0.116465664023664	0.2203506658801	0.18833622272793	0.325321854381345	0.294594626790156	0.0891089044479597	0.958622039970583	2.34385922605092	2.16012589025098	0.589258253475396	1.69037931193501	0.579411605306795	0.0156230358198252	10.1275916285849	63.6997029450217	358.799206799205	-4342.85853504009	-8442.64627413958	-4240.80910074048
HPD95.upper	-17418.4915764197	-16974.2708254079	-438.949294792143	0.195524432183639	0.207345410552786	0.223576894157197	0.476035303888604	0.234201967913007	0.436580969365296	0.143330572847167	0.254250770945294	0.237801866779715	0.386497938256491	0.353710353841183	0.125072852013266	1.32432195806669	2.87240508173582	2.91640929232663	0.671860396740889	1.79606890575085	0.663444418350638	0.0173930897939949	14.662003462839	71.6367029212198	392.173485593161	-4323.58962635581	-8413.94132367532	-4221.24377533891
ACT	26849.2820135376	20000	41088.84994517	20043.0738445237	20000	20000	20012.9922424482	20000	20000	20000	22655.9841326155	20000	21150.4625339071	20000	20000	20551.1481602992	23596.8271850225	20000	20000	20000	20000	31069.6640969897	25531.7250260619	24845.9414413646	35077.4575331982	25109.3230481424	20000	28626.2704674485
