trace	posterior	likelihood	prior	pi_0.A	pi_0.C	pi_0.G	pi_0.T	pi_1.A	pi_1.C	pi_1.G	pi_1.T	pi_2.A	pi_2.C	pi_2.G	pi_2.T	kappa.1	kappa.2	kappa.3	r_0	r_1	r_2	mu	Theta	psi.height	psi.treeLength	sim_0.treeLikelihood	sim_1.treeLikelihood	sim_2.treeLikelihood
mean	-32825.5965235861	-32139.3107395871	-686.28578399897	0.49306637986525	0.151864211741737	0.188626721057612	0.166442687335402	0.385252177671236	0.14850675400164	0.123602903280546	0.34263816504658	0.0621248013614261	0.383032315654201	0.255969497659684	0.298873385324688	2.94262879659584	4.61124171486806	1.66909773979733	1.14002599384378	1.35167706374265	0.508963732860454	0.015356500097692	77.9789393506454	200.086606679096	1276.90848762183	-11716.8632429311	-13013.2243589872	-7409.22313766883
stderr.of.mean	0.267968638235558	0.233378939376675	0.133381408891647	0.000214277857998703	0.000154317639733513	0.000146776711064099	0.000153314524278831	0.000203061716831515	0.00011963373490657	0.000113110582391883	0.000195382196575107	0.00013649334747007	0.000275252673565745	0.000262310985160365	0.00024623854476443	0.00323889077984525	0.00455941202545611	0.00243440693997521	0.000467529248228664	0.000490224485959259	0.000332674657882878	1.12043750067591e-05	0.190752491535545	1.29309758974755	2.70274627153953	0.195160658956761	0.169786548550229	0.131503152053782
stdev	9.40053782463798	8.88910266410699	3.41452164346748	0.00866821925875197	0.00612714220711017	0.00615110259313078	0.00650458338252308	0.00843686351696725	0.00507562872939034	0.00444050211248744	0.00803827856076991	0.00511917620010175	0.0116779801189261	0.0111289108657721	0.0104470150753521	0.134154098969265	0.188480780841342	0.0991742491494526	0.0197871450681467	0.0203851047830277	0.0134844992704587	0.000346093803024391	7.15432947376178	54.4385088040068	111.171880931351	6.29119113151707	6.53365447839853	5.21517081961877
variance	88.3701113924493	79.016146173034	11.6589580537079	7.51380251177986e-05	3.75418716261509e-05	3.78360631112202e-05	4.23096049801954e-05	7.1180666003933e-05	2.57620069986126e-05	1.97180590110054e-05	6.46139222205331e-05	2.62059649676882e-05	0.000136375219658032	0.000123852657058301	0.000109140123984634	0.0179973222702555	0.035525004746562	0.0098355316943577	0.000391531109947882	0.000415552497015017	0.000181831720575001	1.19780920491886e-07	51.1844302191364	2963.55124080392	12359.1871098145	39.5790858532791	42.6886408430972	27.1980066778031
median	-32825.3141924317	-32138.8920418662	-686.296068862933	0.493127209394554	0.151926985798711	0.188571828301875	0.166505918927964	0.385303027615242	0.148435207404462	0.123468968293313	0.342385889028512	0.0620170543417569	0.382853292819927	0.255838487524452	0.298557449415382	2.93998250954324	4.61163316333032	1.66543870248048	1.13983085635026	1.35187428338489	0.508571956479259	0.0153563125206777	77.6100231856695	186.579006230818	1250.51458317981	-11716.5890897329	-13013.0572356151	-7409.05146349804
mode	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
geometric.mean	NaN	NaN	NaN	0.492990172358247	0.151740336535367	0.188526452869872	0.166315707359668	0.385159730055057	0.148419855249915	0.123523295491767	0.342543959205348	0.0619137100671985	0.382854214903338	0.255727161038094	0.298691156942719	2.93957330108393	4.60739743915984	1.66616418771725	1.13985441264126	1.35152331963149	0.508785362033004	0.0153526001754753	77.6529167181332	194.702773047814	1272.66497202319	NaN	NaN	NaN
HPD95.lower	-32844.7263188807	-32156.9321360944	-693.068216070512	0.47690974205281	0.139132256396194	0.177062719019496	0.153399106471483	0.36838058182713	0.138285159531591	0.115080191060112	0.327026890514519	0.0516817171948441	0.360690472440984	0.233792866189175	0.278759512445941	2.68905339516483	4.26204186872258	1.47649481812969	1.09930792959728	1.3139045697999	0.483411351642014	0.0146829459738721	65.4886621745357	132.772568011212	1126.42274213352	-11729.0330003282	-13026.017753811	-7420.12261638976
HPD95.upper	-32808.2303432741	-32122.3385367096	-679.601872395438	0.510302956046212	0.162994189521729	0.200311929745931	0.179190776218538	0.400673985155331	0.158250253383219	0.132225237890209	0.359294302823836	0.0718521027767334	0.40557932562608	0.276878324396208	0.319861700986775	3.20625542789505	4.99016941708672	1.85853194998836	1.17734130850474	1.39485829853309	0.535670221366316	0.016015939036199	92.9444101530549	302.204318201604	1486.38056587904	-11704.5003546187	-13000.8752932096	-7399.38404441206
ACT	29252.6289738804	24814.7466840053	54932.9886891669	21998.7084125295	22835.8715176246	20497.9641549295	20000	20854.3389028418	20000	23358.4855462926	21268.9591840313	25593.2347597662	20000	20000	20000	20983.9421211902	21066.1854376095	21691.5646413483	20098.0379273416	20819.3166224418	21911.5023804255	37730.2769179704	25592.041546031	20311.9926358215	21277.6182768413	34643.4519191824	24310.6515847796	22889.569049398
ESS	1231.34231908394	1451.5562241551	655.707997316798	1637.36885477716	1577.34290859887	1757.24768214787	1801	1727.21850200159	1801	1542.05202767167	1693.54784539921	1407.40318049304	1801	1801	1801	1716.55067441431	1709.84918492616	1660.55333469762	1792.21474903269	1730.12403112083	1643.8854522444	954.670968313094	1407.46879983032	1773.33660196767	1692.85864288694	1039.73472632083	1481.65506277715	1573.64255841887
n.samples	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801
chain.length	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07
log.every	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000
