trace	posterior	likelihood	prior	pi_0.A	pi_0.C	pi_0.G	pi_0.T	pi_1.A	pi_1.C	pi_1.G	pi_1.T	pi_2.A	pi_2.C	pi_2.G	pi_2.T	kappa.1	kappa.2	kappa.3	r_0	r_1	r_2	mu	Theta	psi.height	psi.treeLength	sim_0.treeLikelihood	sim_1.treeLikelihood	sim_2.treeLikelihood
mean	-20181.4685665101	-19795.9654682015	-385.503098308572	0.164194903978505	0.647706499917421	0.0840854790672559	0.104013117036816	0.231855952359678	0.326074716403477	0.334307416485611	0.107761914751234	0.623398416303836	0.0278697984831977	0.0715692438944716	0.2771625413185	2.92075930366786	2.08886545433313	1.82006420104181	1.05881635900791	0.417315068351601	1.52414865054054	0.0310596375039237	7.45837187193042	63.6696324716331	293.434255516574	-7042.21646202422	-3997.05926891755	-8756.68973725977
stderr.of.mean	0.254265283859206	0.217912680786188	0.118332809615882	0.000201323360887108	0.000244466172307157	0.00013568143233225	0.000137829827382771	0.000312848773447653	0.000377219735088198	0.000380977172092417	0.000219928106191271	0.000220633997343942	6.18009250930696e-05	0.000100997985416052	0.000210392402435307	0.00436356430204751	0.00459910135874564	0.0026411434290854	0.000602136528854958	0.000379517896301118	0.000635732015458627	2.10838043526483e-05	0.0182849513503703	0.0543022633185612	0.19656667774903	0.181185390686598	0.113121486576137	0.188488999947266
stdev	9.53329178434098	8.88285469065242	3.6736793307538	0.00839365671392662	0.0103718196919567	0.00575647476464919	0.00565654487960855	0.0132730473031335	0.0160040754909302	0.016163490017463	0.00933075787574966	0.00928741016400193	0.00253157391108461	0.00413060467005568	0.00892619229082894	0.181410256767817	0.174614517170029	0.109233777115977	0.0255464854228484	0.0161015781985584	0.0269718209865722	0.000737949686783957	0.686041511057633	2.23174753416438	7.30123868412282	7.40320163042679	4.3940854668452	7.4944243706578
variance	90.8836522453833	78.9051074552457	13.4959198252077	7.04534730312455e-05	0.000107574643722461	3.31370017160429e-05	3.19964999750257e-05	0.000176173784711221	0.000256130432319391	0.000261258409544626	8.70630425358643e-05	8.62559875544064e-05	6.40886646728424e-06	1.70618949402858e-05	7.9676908812854e-05	0.0329096812605652	0.0304902296065224	0.0119320180630229	0.000652622917459806	0.00025926082048429	0.000727479127331695	5.44569740224541e-07	0.47065295489424	4.9806970562488	53.3080863225316	54.8073943807539	19.3079870899402	56.1663966475096
median	-20181.2445712813	-19795.7275060162	-385.302637130754	0.16413927110889	0.647316626852076	0.0838798786407517	0.103894373296818	0.23166226778911	0.326227609022495	0.334006386201187	0.107763915614375	0.623502376955544	0.0277745352726153	0.0714942336322019	0.27722790669184	2.9172505285535	2.08432135644774	1.81752626530512	1.05900431435646	0.417696333913498	1.52463617758045	0.0310548727526861	7.40284203992697	63.4993076037092	293.049777815448	-7042.17803234055	-3996.88695273026	-8756.36651523805
mode	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
geometric.mean	NaN	NaN	NaN	0.16398010363223	0.647623562226039	0.0838887434311108	0.103859412758823	0.231477568902593	0.325681725346947	0.333916744745917	0.107357732558421	0.623329230802438	0.0277548121646121	0.0714504497545004	0.277018418291726	2.91511726878695	2.08159881057529	1.81678090110219	1.05850796377332	0.417003896948372	1.52390999020142	0.0310508784808533	7.42708296114749	63.630963713749	293.343785874936	NaN	NaN	NaN
HPD95.lower	-20199.4380277584	-19814.1329700973	-392.735597581518	0.147665586502714	0.62716809766912	0.0730361846279947	0.0928042130916392	0.205596835239607	0.291785746103752	0.302640861036225	0.0887294750148408	0.606846570093553	0.0231259057656105	0.0633353393972372	0.259461646115809	2.56243206323825	1.74232316744688	1.59652288202638	1.01085804845118	0.385771557944889	1.47068260844556	0.0295667244568341	6.17037136088138	59.5130470395297	279.139431567696	-7056.21474317206	-4006.54280680116	-8771.05971980933
HPD95.upper	-20162.8969884603	-19779.5435738617	-378.413561602668	0.181005590996753	0.667577170349374	0.0952597885573013	0.115242105624344	0.256242534974243	0.35540065455012	0.365810669604341	0.125211339735347	0.642623060970128	0.0328618914543335	0.079420761058314	0.294337995421239	3.26358456112424	2.41354054112854	2.02043199643494	1.11024543246041	0.447473619634295	1.57512205100619	0.0324463210762402	8.83948021458104	68.0055465174156	307.850387784584	-7026.99416514233	-3989.29349792293	-8741.724339677
ACT	25608.8886052851	21665.1778271176	37351.6876864216	20710.3912678243	20000	20000	21374.025185394	20000	20000	20000	20000	20316.9252016927	21454.1392911756	21522.8869968391	20000	20828.6657674147	24973.972774099	21046.139155552	20000	20000	20000	29386.4291275566	25573.4426222749	21313.1726126061	26093.3037272121	21563.0189563439	23859.1833409725	22771.824315355
ESS	1406.54288263671	1662.57578347291	964.347322198626	1739.22353924625	1801	1801	1685.22305403731	1801	1801	1801	1801	1772.90606931992	1678.930089487	1673.56730559845	1801	1729.34744847417	1442.3015643453	1711.47780283006	1801	1801	1801	1225.7358607148	1408.49241660667	1690.03463983092	1380.43079468069	1670.45254993865	1509.69123650365	1581.77928571633
n.samples	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801
chain.length	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07
log.every	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000
