trace	posterior	likelihood	prior	pi_0.A	pi_0.C	pi_0.G	pi_0.T	pi_1.A	pi_1.C	pi_1.G	pi_1.T	pi_2.A	pi_2.C	pi_2.G	pi_2.T	kappa.1	kappa.2	kappa.3	r_0	r_1	r_2	mu	Theta	psi.height	psi.treeLength	sim_0.treeLikelihood	sim_1.treeLikelihood	sim_2.treeLikelihood
mean	-4932.85941115783	-4758.31615137135	-174.543259786479	0.255433457771824	0.285196053783437	0.0464586699303438	0.412911818514394	0.137875221061941	0.198424579793195	0.427069448834174	0.236630750310689	0.249768068364648	0.373910824414938	0.146584159006005	0.229736948214406	1.64622844347282	1.02938897744079	2.17338563465155	0.149207655119149	1.30316497959456	1.54357597316781	0.0086268193977554	1.49499767110663	48.9238638322502	120.139114538659	-508.271631508339	-1995.15627255824	-2254.88824730477
stderr.of.mean	0.332769657650071	0.195122208782361	0.289863314288449	0.000650086690237429	0.000664778963796394	0.000312269885145514	0.000789224911511856	0.000371744749196446	0.000420152411708041	0.000555901364192921	0.000494942936670213	0.000454644603292021	0.000488485563222836	0.000342761114052654	0.000456158158554077	0.0117768937195294	0.00320022917337886	0.00579442984654331	0.000622594092683422	0.00142031246741447	0.00145979466200885	1.21297385189446e-05	0.00446264443726798	0.0189558417203826	0.117662944487622	0.0597790340395851	0.133866082145124	0.144043116046713
stdev	11.604621996508	8.27833294188548	8.37686630023483	0.0275808381652571	0.0282041784449381	0.0132484871562841	0.0311227874100792	0.0148663042782245	0.0178255544161805	0.0226057083316656	0.0192070839573946	0.0192889339443713	0.0207246840577414	0.0145421202402663	0.0179432295637019	0.499651207516866	0.135774204038018	0.245836800318243	0.0264144262154868	0.0602587453275628	0.0616551819223993	0.000442706495733947	0.167816614521122	0.784287253328876	3.77867792763647	2.53620922913992	5.65359599423791	6.1112309053009
variance	134.667251681837	68.5307962967063	70.17188901201	0.000760702633898104	0.000795475681753912	0.000175522411930226	0.000968627896172984	0.000221007002892756	0.000317750390244211	0.000511018049176334	0.000368912074146404	0.00037206297271032	0.000429512529293199	0.000211473261082364	0.000321959487175706	0.249651329173062	0.0184346344821575	0.0604357323907119	0.000697721912293394	0.00363111638845207	0.00380136145788415	1.95989041365031e-07	0.0281624161093309	0.615106495734152	14.278406880807	6.43235725397452	31.9631476660629	37.3471431779048
median	-4932.74234385972	-4757.78916810765	-174.346387557969	0.25481941141414	0.284703469440972	0.0451289710242806	0.412578059139617	0.137304566117419	0.197859895331421	0.427453304843489	0.236130542670504	0.24976503753724	0.37331784899689	0.145915317711357	0.229666800016557	1.57558314913781	1.0199831440304	2.15828552208556	0.147509410703306	1.30310718508069	1.54261356749819	0.00861578927097934	1.48170051968227	48.8860540085128	120.073742403474	-508.169012759185	-1994.99529608659	-2254.66017660219
mode	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
geometric.mean	NaN	NaN	NaN	0.253933551504954	0.283790726338544	0.0445809321218224	0.411732123998586	0.137073504352067	0.197622542217245	0.426469523016013	0.235849873789737	0.249017593872699	0.373336168052089	0.145865386278968	0.229036917813883	1.5747218379629	1.02051587052889	2.15963970417733	0.146889706803832	1.30177214848273	1.54234078715059	0.00861553154199611	1.48574276572195	48.9176034946196	120.079849789332	NaN	NaN	NaN
HPD95.lower	-4956.49854589729	-4775.03382099745	-190.695745572897	0.201103083993045	0.23139491005235	0.0235899375696049	0.354241031767944	0.109023319632837	0.165450305521288	0.382219785624887	0.196670110047511	0.212133189028521	0.335274796854219	0.119202856011832	0.192613641244748	0.82620325970829	0.782219234326848	1.71726391650845	0.101493495614503	1.18961641405368	1.42378675938067	0.0078628367237778	1.20980344259596	47.5226984813493	113.556433769617	-512.971073587927	-2006.7767020651	-2265.61666426711
HPD95.upper	-4912.41631410624	-4742.84152745516	-158.420103462535	0.309888678270194	0.340897047864456	0.0740050175511427	0.475127905359688	0.166257178750851	0.233966036461415	0.468243173609856	0.272035090768264	0.287305112985861	0.417413366454281	0.175683834670379	0.262482352276201	2.6305148244526	1.30564537246415	2.64770899581439	0.201789712970493	1.42694533991786	1.65982247896538	0.00961326617134319	1.8476769541626	50.5865324337418	127.977082576974	-503.474983755313	-1984.50415234582	-2242.69856660448
ACT	29602.4604475777	20000	43104.8071236725	20000	20000	20000	23149.785136256	22510.5454007179	20000	21770.1592848262	23905.0556387544	20000	20000	20000	23266.5523102447	20000	20000	20000	20000	20000	20181.1886505476	27025.482464184	25457.5747117005	21029.948096854	34906.1570054648	20000	20183.3816177089	20000
