trace	posterior	likelihood	prior	pi_0.A	pi_0.C	pi_0.G	pi_0.T	pi_1.A	pi_1.C	pi_1.G	pi_1.T	pi_2.A	pi_2.C	pi_2.G	pi_2.T	kappa.1	kappa.2	kappa.3	r_0	r_1	r_2	mu	Theta	psi.height	psi.treeLength	sim_0.treeLikelihood	sim_1.treeLikelihood	sim_2.treeLikelihood
mean	-10177.7570097705	-9534.11066831434	-643.646341456144	0.426795347170969	0.137493443173607	0.108450362732488	0.327260846922936	0.172120066778467	0.349678180313888	0.197775029197975	0.280426723709668	0.526001585880008	0.078109733094154	0.355503622196147	0.0403850588296902	2.03168256490904	2.01182067117679	2.71495490961187	1.17973865615373	0.944458288545826	0.876658953663073	0.00310715527404748	57.0555880611696	109.429045407755	861.096735530815	-3667.09691371225	-3192.86907287733	-2674.14468172475
stderr.of.mean	0.325785529679865	0.208846922545438	0.237524367614193	0.000437933638974085	0.0002613459912381	0.000240428531731579	0.000424338309421689	0.000339734380076927	0.000421379700946907	0.000358169047710134	0.00039963525477968	0.000454903714993057	0.000299903632572973	0.000424262386940382	0.000187185811139687	0.00415215568249035	0.00498634348204521	0.00905065656923782	0.000905594912644057	0.000912524071833848	0.000918172996067301	4.46484610439279e-06	0.166379605332428	0.185239595900075	1.13700857689795	0.137120239995542	0.127771489716798	0.129439256049716
stdev	10.6509352452658	8.81834518008368	5.96809825892341	0.0177928618787101	0.0107919099749124	0.00966890762784979	0.0166863623104146	0.0144137068129382	0.0178776238807419	0.0151958234017828	0.0169550853028294	0.0192999271211281	0.0120017302432954	0.0179999258707091	0.00794162015836766	0.176161019192522	0.19137575722476	0.383986778800685	0.0384211322951307	0.035777808277144	0.0363077410613269	0.000131906327106804	5.68643066951346	6.42553053016229	29.6592757144756	5.80418434722682	5.42088437270689	5.25933728503971
variance	113.442421598846	77.7632117151051	35.6181968281647	0.000316585933834855	0.000116465320906614	9.34877747158918e-05	0.000278434687154426	0.000207754944089342	0.000319609435621271	0.000230913048858171	0.000287474917626222	0.000372487186880855	0.000144041528832833	0.000323997331351023	6.30693307397915e-05	0.0310327046829481	0.0366246804533504	0.147445846293727	0.00147618340683993	0.00128005156511607	0.00131825206097636	1.73992791308072e-08	32.3354937591833	41.2874425940477	879.672635907281	33.6885559365928	29.3859873822578	27.6606286778088
median	-10176.9948277931	-9533.70902081328	-643.469082792288	0.427079671710439	0.136950587875608	0.108320863284427	0.327318800923706	0.171481342479226	0.349727211225959	0.197543485479772	0.279984798595755	0.526527161465395	0.0775740452346993	0.355675352252798	0.0398459197122198	2.01970230630226	2.00201653294226	2.68595904455485	1.18013787214808	0.943853193237122	0.876709466142925	0.00310326339825488	56.7409725200681	109.278153824515	859.694746104255	-3666.76721334745	-3192.57198177412	-2673.82184652905
mode	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
geometric.mean	NaN	NaN	NaN	0.426423551613455	0.137072104245941	0.108019697155552	0.32683591265829	0.171515657647789	0.349218887199036	0.197188859020276	0.279913731836448	0.525646282930942	0.0771891639519801	0.355047723453128	0.0396107942948167	2.02410087807861	2.0028029511547	2.68846581647987	1.17911250383819	0.943779779329107	0.875906677288263	0.00310435674446084	56.775595862509	109.240947127768	860.588713729724	NaN	NaN	NaN
HPD95.lower	-10197.4358240654	-9551.99294865784	-655.866644470892	0.392564919046433	0.118957139320244	0.0896059268428101	0.292479880378889	0.144895035324052	0.317718183660415	0.168162875407437	0.246753543419196	0.487464332663459	0.0547789389316714	0.322562242657364	0.0252604624920962	1.69805037480714	1.65139370022232	1.96505209720682	1.10472715321226	0.875704171074813	0.80550398130792	0.00285806417000003	45.9873688597508	97.2593960338618	804.390111947386	-3677.86908066673	-3204.15003859421	-2685.02177179865
HPD95.upper	-10156.7493586076	-9518.18991251879	-632.827324980798	0.462373795658026	0.161464893059761	0.126919240803356	0.358113951938668	0.201890969082108	0.388077209884039	0.22692931209477	0.311705726599016	0.560958282728051	0.101648758884187	0.392625352047151	0.0559560956064558	2.37024505599743	2.38265361557595	3.41114640877088	1.25517786658382	1.0138450108831	0.947837221424798	0.0033672144813386	68.4552392899736	122.230151949953	919.210698990054	-3655.82283242581	-3182.72096062221	-2664.45133303723
ACT	33681.4251266307	20192.2324808307	57022.5688434642	21808.5787408055	21112.3912153012	22259.7126028332	23281.100842323	20000	20000	20000	20000	20000	22479.0574272287	20000	20000	20000	24439.5331293412	20000	20000	23418.7419515413	23022.5242628117	41246.2148344864	30819.3197970869	29919.3416965647	52906.4675627938	20091.9968239355	20000	21805.8156633257
ESS	1069.4321830082	1783.8542634746	631.679714375557	1651.64362281912	1706.10707392986	1618.17003852132	1547.17769765074	1801	1801	1801	1801	1801	1602.38035409657	1801	1801	1801	1473.84157501584	1801	1801	1538.08432897606	1564.55476336203	873.292255896493	1168.74740380885	1203.90349377693	680.824134728868	1792.75361805202	1801	1651.85290732236
n.samples	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801
chain.length	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07
log.every	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000
