trace	posterior	likelihood	prior	pi_0.A	pi_0.C	pi_0.G	pi_0.T	pi_1.A	pi_1.C	pi_1.G	pi_1.T	pi_2.A	pi_2.C	pi_2.G	pi_2.T	kappa.1	kappa.2	kappa.3	r_0	r_1	r_2	mu	Theta	psi.height	psi.treeLength	sim_0.treeLikelihood	sim_1.treeLikelihood	sim_2.treeLikelihood
mean	-11000.2603158701	-10355.6208485272	-644.639467342922	0.141974836446928	0.437591960991984	0.290947856835725	0.129485345725362	0.373058692449271	0.488720797373043	0.115315317289107	0.0229051928885789	0.0689676793387299	0.0552016982790512	0.290785307100051	0.585045315282166	2.59064709030381	2.49294788992365	2.22277244880028	0.520891610629391	0.339229677003147	2.13759724384666	0.00401939590235369	56.775301766577	90.3410366536693	808.370950397428	-2359.68246761741	-1627.5670084827	-6368.37137242711
stderr.of.mean	0.290500098393696	0.212030892281953	0.249933930676311	0.000331619219750292	0.000533412521196553	0.000466955107000812	0.000312114067703987	0.000543844206502115	0.000590244089402826	0.000329658941199573	0.000140382727638398	0.000143709306748127	0.000121275646710952	0.000312833197998485	0.000316884919159868	0.00725520335247826	0.00886937899360596	0.00347378052459124	0.000648392027613349	0.000559441595605933	0.000806758430840586	5.70838212784315e-06	0.183117303785033	0.148890742661946	1.06702401676685	0.109682087074136	0.101239771219808	0.210305923371427
stdev	10.6653950381244	8.99570751698941	6.58603678976793	0.0137577930932411	0.0214735529655598	0.0198112243029094	0.0128993100780223	0.0230733520188965	0.0250419320258244	0.0138075942190562	0.00572115859652161	0.00515349782421375	0.00445605778213373	0.0117321651487782	0.012884479543185	0.290911841610612	0.376295823807181	0.147380003173701	0.0275089397303539	0.0230501178652586	0.03422785615153	0.000165946369460991	5.89265272006579	4.98166356409262	27.4588259101729	4.65341613456896	4.00653935973084	8.40074441248054
variance	113.75065131925	80.9227537312197	43.3758805961767	0.000189276870796432	0.000461113476964703	0.00039248460838019	0.000166392200488967	0.000532379573387914	0.000627098359586012	0.000190649658118114	3.27316556865531e-05	2.65585398241758e-05	1.98564509577146e-05	0.000137643699078207	0.000166009813098752	0.0846296995892779	0.141598547014725	0.0217208653354801	0.000756741765088244	0.000531307933602315	0.00117154613672983	2.75381975372838e-08	34.7233560792988	24.816971865808	753.98712036518	21.6542817214667	16.0523576410724	70.572506683823
median	-11000.0856369648	-10355.0650179232	-644.698036597951	0.141903038701264	0.437611416693152	0.290296527686783	0.129276040476909	0.372617501588864	0.488599221708148	0.114784789385986	0.0224129595894737	0.0686963675835431	0.0551086168496547	0.290552945757167	0.585006876075761	2.56096312587131	2.45160101329062	2.21501996043758	0.520925764290369	0.338286690739062	2.13800590479286	0.0040158888566632	56.5360880668696	90.0936049168889	807.216826636962	-2359.46005580661	-1627.28657956777	-6368.04239820665
mode	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
geometric.mean	NaN	NaN	NaN	0.141303140566113	0.43706391214263	0.290272809318401	0.128842286392979	0.372343756677658	0.48807786123855	0.11449333188696	0.022209118965128	0.0687749558124428	0.0550221955584791	0.290549137839446	0.584903413777283	2.57458273749057	2.46513535065882	2.21790465878893	0.520163038024715	0.338450144133653	2.13732314305893	0.00401597495280256	56.473048475877	90.2046685663182	807.906246525953	NaN	NaN	NaN
HPD95.lower	-11020.4316870599	-10374.3861072165	-658.53121733869	0.113429253491599	0.394458442490571	0.251897037401579	0.105704278589572	0.325949039039242	0.439115115309061	0.0872530146344554	0.0127182377496165	0.059843779562394	0.0466870375767662	0.267685801315026	0.561068986730678	2.00175547386433	1.85607787715403	1.91296486454145	0.467571033457932	0.29236474607765	2.07287863472843	0.00372949776470548	46.3165102211303	81.3718582161295	757.518826178751	-2369.83573144799	-1635.73970603789	-6385.99764509248
HPD95.upper	-10979.4739848124	-10339.4669884542	-632.633526153361	0.167139607869918	0.478910462388563	0.327895906649055	0.155284049105543	0.41542136484455	0.534445319293176	0.139952635348525	0.0343025008680406	0.0800596120859546	0.0640231705125958	0.312305422645259	0.6107607300696	3.14159151630749	3.31698139068013	2.49296332800592	0.572635008642831	0.382605777891425	2.20600476279954	0.00437565822326805	68.6974853627472	100.36585382885	861.918057780028	-2351.43267658225	-1620.62342586241	-6353.44007149174
ACT	33384.9749990256	25000	64805.8951291924	26145.3354688739	27767.1288900679	25000	26345.4791797449	25000	25000	25651.1043710977	27093.914669142	34992.7419724652	33331.7373264173	31994.9704193525	27219.6014234271	27989.0887746769	25000	25000	25000	26507.9160551426	25000	53247.9563603656	43455.970770222	40197.4944311566	67951.1548131004	25000	28732.6619184334	28201.9959679321
ESS	1348.66058762405	1801	694.767041026767	1722.10450516508	1621.52162646189	1801	1709.0218664391	1801	1801	1755.28504927577	1661.81227592335	1286.69539630329	1350.81467728702	1407.25243405026	1654.13884279909	1608.66258857046	1801	1801	1801	1698.54921474542	1801	845.572357656036	1036.10618292419	1120.09468841674	662.608312159539	1801	1567.03197663403	1596.5182057042
n.samples	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801
chain.length	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07
log.every	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000
