trace	posterior	likelihood	prior	pi_0.A	pi_0.C	pi_0.G	pi_0.T	pi_1.A	pi_1.C	pi_1.G	pi_1.T	pi_2.A	pi_2.C	pi_2.G	pi_2.T	kappa.1	kappa.2	kappa.3	r_0	r_1	r_2	mu	Theta	psi.height	psi.treeLength	sim_0.treeLikelihood	sim_1.treeLikelihood	sim_2.treeLikelihood
mean	-7199.9705354084	-6519.46639682979	-680.504138578608	0.20116413473188	0.461855928701433	0.181019482874852	0.15596045369184	0.16604045266374	0.249084767042884	0.417246397629197	0.16762838266418	0.635952596358943	0.172616457386179	0.0675272800166045	0.12390366623828	3.7727608351589	1.85619984314034	2.8055738961427	2.39391245137853	0.607617181120271	0.00510804584107196	0.001668908331933	75.4202799189352	150.428759096238	1127.32177011715	-4528.42207592445	-1765.09422940864	-225.950091496697
stderr.of.mean	0.368476750057198	0.214398845894182	0.276404248541727	0.000284354222721053	0.000363707915622533	0.000278823042217551	0.000236293677177563	0.000382131941135197	0.000484347974734091	0.000552844999104073	0.000408637959742198	0.00084192158676677	0.000680321980059325	0.000395712970237612	0.000548004694027653	0.00708137409420832	0.00623282113586476	0.0358958768488111	0.000899278470632428	0.000890661011498114	9.20564186103595e-05	3.07810506031424e-06	0.2166646722319	0.315529867998293	1.71002403005858	0.195355871255605	0.115007677688673	0.0377658663658686
stdev	11.3565304745287	8.56599935754832	7.53764429038922	0.0120641260869569	0.0154308176291755	0.0113372897900535	0.00985641877839673	0.0162124827111537	0.0205491410721423	0.0234552232490596	0.0173370376675672	0.0324894752486882	0.0255224949336137	0.0167886768886633	0.0223896573851345	0.287136009526234	0.244327152091061	1.50423545919373	0.0381531483977225	0.0377875406267152	0.0036439735078353	8.72674057400853e-05	7.79536523309038	11.5399302362443	49.9145922919649	7.92424605634005	4.78559307406233	1.52812302538188
variance	128.970784418899	73.3763449935182	56.8160814484372	0.000145543138241994	0.000238110132704875	0.000128534139783651	9.71489911351317e-05	0.000262844595659458	0.000422267198802805	0.000550147497663225	0.000300572875086645	0.00105556600193512	0.000651397747636337	0.000281859671671938	0.000501296757823706	0.0824470879666497	0.0596957572489286	2.26272431669578	0.00145566273265864	0.00142789822661565	1.32785429258055e-05	7.61560010460466e-09	60.7677191172742	133.169989857385	2491.46652367309	62.7936755614208	22.9019010705134	2.33515998070227
median	-7199.40511454277	-6519.08040200137	-680.212398917339	0.201102891099637	0.461826972070389	0.180600410842939	0.155812553993211	0.165554832429752	0.248633925504569	0.417684746188402	0.167722486381426	0.636513939829343	0.171975174419078	0.0667639917635782	0.12231569474567	3.758210422413	1.8482556852099	2.50872326591074	2.39506000720266	0.606982358026305	0.00421643862524585	0.00166932393297067	74.9671980300428	150.065156353193	1125.49416626673	-4528.30032898274	-1764.85852799585	-225.639808292681
mode	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
geometric.mean	NaN	NaN	NaN	0.200801051131158	0.461597445055944	0.180666256539275	0.155648997351082	0.165244982479113	0.248235948829106	0.416585587374345	0.166731444840518	0.635116655660213	0.170717336775054	0.0654157052170258	0.121874827320079	3.76194056350505	1.8403087765494	2.47385718589882	2.39360826942183	0.60644061190368	0.0038821969018943	0.00166662185439919	75.0211877142126	149.988719558832	1126.22520111175	NaN	NaN	NaN
HPD95.lower	-7222.21990058272	-6536.49938396588	-696.344318621615	0.175622939347509	0.430563929725343	0.157708009513204	0.135727556681466	0.133655253552254	0.209269350385579	0.369263075258087	0.136964856103757	0.575856872262295	0.118528922307163	0.0386605591620206	0.0808566583540628	3.21969987170576	1.42346177645854	0.601024327396926	2.32186369537638	0.53354617503044	5.80958167124758e-05	0.00150018266371802	61.5442555715401	126.985863492887	1029.36061711096	-4543.75142510241	-1774.16733985791	-228.787795222955
HPD95.upper	-7179.18207880844	-6503.26243487835	-667.154844363027	0.223383067082589	0.491888197489957	0.201038527962164	0.174550427468023	0.195224581281998	0.288601149101044	0.457982119660138	0.203631060057602	0.701836878965367	0.220533450287694	0.103575259745298	0.167977039536307	4.31819867724728	2.37189755253454	5.49580693223325	2.47020944393796	0.680460658835939	0.0125688138300917	0.00184369040071487	91.5102848640336	172.220035906201	1219.63528591103	-4512.77595226463	-1755.86088893049	-223.519079880149
ACT	37899.3014998603	22552.3175588875	48408.3764848139	20000	20000	21774.1491893112	20690.3707758108	20000	20000	20000	20000	24174.6537637703	25579.091720354	20000	21566.3191569694	21895.8657434998	23427.6231348178	20500.2829693968	20000	20000	22975.2420133729	44788.3551504937	27810.2978014375	26913.9196540516	42252.4345041129	21879.6010155184	20791.4367001308	21987.9444757978
