trace	posterior	likelihood	prior	pi_0.A	pi_0.C	pi_0.G	pi_0.T	pi_1.A	pi_1.C	pi_1.G	pi_1.T	pi_2.A	pi_2.C	pi_2.G	pi_2.T	kappa.1	kappa.2	kappa.3	r_0	r_1	r_2	mu	Theta	psi.height	psi.treeLength	sim_0.treeLikelihood	sim_1.treeLikelihood	sim_2.treeLikelihood
mean	-5924.93576652422	-5551.69704124427	-373.238725279954	0.331179790970971	0.348695647866798	0.132042523400478	0.188082037761755	0.223585813761107	0.117739527374687	0.240841162129924	0.417833496734277	0.401449149162608	0.0590785087514984	0.331220464305609	0.208251877780284	2.94833162694455	3.79758658377757	3.9323191755675	0.126950710095306	0.00909187762163012	2.8598000347121	0.00615019604001456	7.02968235291389	54.8805112663167	255.057237285358	-613.618577535576	-292.45834135182	-4645.62012235687
stderr.of.mean	0.274424054891722	0.212565709442907	0.196751835790313	0.000709747602051046	0.000713270439170864	0.000494593021739803	0.000654278754908617	0.000672928342050952	0.000588185608411196	0.000660575491254	0.00076581097817867	0.000363463681119402	0.000171064923949931	0.000353171926329416	0.000347161125182746	0.0191220516841454	0.0447923435237607	0.00848904724175467	0.000501615606781723	0.000125242064113017	0.000539469233604463	7.53500082062181e-06	0.0178767302059815	0.0405551396985845	0.233505938644402	0.0603472631742198	0.0351661079100192	0.206965591898557
stdev	10.8145443902698	8.72062732426475	7.05949842858282	0.030112035893551	0.0302614971914723	0.0209838015377439	0.0237639813333542	0.0285499272291569	0.0216610995642022	0.0280258402361039	0.0324906031326513	0.0154204556383728	0.00705815612441258	0.0144653871827005	0.0147287968739013	0.788976933694272	1.82519953438261	0.340783193236239	0.019313615534969	0.00514839162645429	0.0200133652303439	0.000291665497121365	0.719721310035099	1.6641889900044	8.48673942975214	2.56031714588164	1.4919713720242	8.58849816276434
variance	116.954370369115	76.0493409287129	49.8365180631633	0.000906734705654502	0.000915758212269484	0.000440319926975423	0.000564726808812008	0.000815098344790156	0.00046920323433028	0.000785447720939622	0.00105563929192345	0.000237790452095022	4.98175678765828e-05	0.000209247426345435	0.000216937457352644	0.622484601901616	3.33135334031051	0.116133184792288	0.000373015745032596	2.65059363393446e-05	0.000400534787843136	8.50687622110529e-08	0.517998764118639	2.76952499445186	72.0247461485097	6.55522388749551	2.22597857493977	73.7623006918064
median	-5924.35784311368	-5551.13457316085	-373.073553703622	0.331601474979635	0.347911906068186	0.131159670236403	0.187527256365912	0.22324513015441	0.116357773579736	0.239856379610279	0.417154193189857	0.402008874502759	0.0588981836066649	0.33133075257167	0.207589887121693	2.8297658318501	3.43314233593341	3.90668116729863	0.126532979788841	0.00819780461060297	2.86069786969497	0.00614573223719317	7.00218081357292	54.7456749558979	254.839948552982	-613.370817937697	-292.089197142538	-4645.04776580823
mode	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
geometric.mean	NaN	NaN	NaN	0.329797150758682	0.347383336131074	0.13036413247125	0.186568517910971	0.221757176348336	0.115756312079346	0.239203245093461	0.416566863958525	0.401151283404043	0.0586572357042275	0.330903829005858	0.207731825778427	2.84777507665716	3.41187957736398	3.91776512438199	0.125479992380246	0.00765865535677489	2.85972994256594	0.00614329287121997	6.99313973240166	54.8554999272644	254.916535009772	NaN	NaN	NaN
HPD95.lower	-5946.43737149312	-5569.08690888583	-387.053765851703	0.275716187700939	0.288581587176485	0.0900637874166926	0.147814283852368	0.167326189170971	0.0750899457401586	0.184371722261627	0.353619738975701	0.372498732003621	0.0453263952469582	0.301837429696489	0.180490492820181	1.68366025191797	1.09285989364331	3.35309546488327	0.0915122112651122	0.00140880016127674	2.81965879462379	0.00555301421262589	5.57092335838439	51.613520420302	237.959465689392	-618.730331313507	-295.274091862069	-4663.85228185372
HPD95.upper	-5903.72712615261	-5535.64700476758	-359.295581115861	0.392257196962085	0.405951563528665	0.17172420492308	0.240448118759301	0.278790550461564	0.159364662255816	0.295408482461802	0.478406256856004	0.431725924460533	0.0734031360580165	0.358134587050547	0.238082977521044	4.60775397282169	7.50807701441022	4.68548369316143	0.166983057708769	0.0192675464100677	2.89728212128122	0.00668741629204509	8.36239236045718	58.0919248006967	270.83230691688	-608.899284120128	-290.035271904729	-4630.33905278811
ACT	28976.1231580906	26736.4251288039	34954.4340165188	25000	25000	25000	34111.4053104254	25000	33180.2894849641	25000	25000	25000	26433.3250089343	26824.0656302869	25000	26433.3826069314	27101.8696117454	27923.7630758659	30354.7944546628	26629.9077744732	32696.8188175129	30033.7024606889	27762.5803113218	26723.8419308979	34066.4205861685	25000	25000	26132.0948145717
