trace	posterior	likelihood	prior	pi_0.A	pi_0.C	pi_0.G	pi_0.T	pi_1.A	pi_1.C	pi_1.G	pi_1.T	pi_2.A	pi_2.C	pi_2.G	pi_2.T	kappa.1	kappa.2	kappa.3	r_0	r_1	r_2	mu	Theta	psi.height	psi.treeLength	sim_0.treeLikelihood	sim_1.treeLikelihood	sim_2.treeLikelihood
mean	-45971.9646194217	-44907.5477473431	-1064.41687207854	0.260663462908148	0.0844440512824534	0.247689797732558	0.40720268807684	0.266033579922706	0.153542095077103	0.306086433053829	0.27433789194636	0.0835537660839026	0.266400955336811	0.130935229071393	0.51911004950789	2.6373725613124	2.24253881102377	2.02165824403634	0.925079169817446	0.467212106405212	1.60735195791933	0.00336327516017924	1467.66639415053	2955.38710085734	16176.2003965884	-15299.4360894435	-11156.4450732394	-18451.6665846602
stderr.of.mean	0.830180002528591	0.239414541793892	0.861336839205226	0.000146133852577745	9.01739974549877e-05	0.000152454763219354	0.000183211109161854	0.000199250467624294	0.000142384982041953	0.000205138367012714	0.00019798087518916	7.24650839522532e-05	0.000119734615594408	9.79842882307441e-05	0.000135029489019855	0.002471516502425	0.00262886001980613	0.00186263336203584	0.000369858960770812	0.00025721935200526	0.000432485810531538	1.96907179105851e-05	10.7273536471933	38.1115977092268	120.59391639501	0.182548238574445	0.142013671665493	0.174254132646137
stdev	12.5245722111197	8.65090908048805	9.7217153561369	0.00619993333033825	0.0033691564533511	0.006192515009887	0.0077729878610879	0.00766233017438438	0.00604088224822425	0.00833539599071329	0.00835765812750578	0.00307443266126385	0.00481339302283866	0.00415712063793067	0.00572881515668902	0.104857548539026	0.106320875927835	0.0790248286743982	0.0156917843330468	0.0109128911992312	0.0183488161320206	0.000224897464360759	170.804421202712	1576.38391312947	3533.45827715954	6.43337264466015	5.40166441849015	6.54987609193326
variance	156.864909071551	74.8382279188706	94.511749465748	3.84391733006391e-05	1.13512152071573e-05	3.83472421476758e-05	6.04193402886198e-05	5.87113037012813e-05	3.64922583369109e-05	6.94788263219991e-05	6.98504493762634e-05	9.45213618864589e-06	2.31687523923119e-05	1.72816519983091e-05	3.28193230995098e-05	0.0109951054856142	0.0113041286580621	0.00624492354701798	0.000246232095554853	0.000119091194326257	0.000336679053446699	5.05788694758987e-08	29174.1503023933	2484986.24157338	12485327.3964273	41.3882835850616	29.1779784899825	42.9008768196789
median	-45971.1021863069	-44906.9867596811	-1063.87301856893	0.260615182924706	0.0843905883805707	0.247771448131151	0.4071090849715	0.265822859062311	0.15350927144769	0.306107938614788	0.274058502654044	0.0835952266664358	0.266256377464678	0.130804616883953	0.519215547881685	2.63488207699009	2.23744046125913	2.01906310043608	0.925031030531254	0.467001379522179	1.60756025439455	0.00336474896225734	1459.62194502672	2500.03002606485	15301.9486456019	-15299.2595576668	-11156.3289615292	-18451.3970069379
mode	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
geometric.mean	NaN	NaN	NaN	0.260589635761716	0.0843768573541264	0.247612397370958	0.407128573252173	0.26592335360391	0.153423317985535	0.305973031417002	0.274210588347906	0.0834971721217469	0.266357506492956	0.130869317756368	0.519078434217889	2.63529611858244	2.24002426374451	2.02011701146135	0.924946145672467	0.467084886391867	1.60724723834517	0.00335566016371068	1457.93831496572	2639.25711989557	15846.9037563231	NaN	NaN	NaN
HPD95.lower	-45996.2641449678	-44924.2355046866	-1083.71828478673	0.247893826344573	0.0771607434981903	0.23613734713056	0.39261291623179	0.252030533698111	0.141517766230573	0.290518053708952	0.258882335828424	0.0773118539019932	0.256961510831448	0.122895350559007	0.5071577614004	2.42921086596119	2.05486129238766	1.86545258830661	0.89219186380701	0.447338140716877	1.5709264186549	0.00293901008966878	1149.49951431266	1135.49493499116	11054.0848728724	-15311.7179623015	-11167.5307774853	-18464.7161746954
HPD95.upper	-45947.4174897329	-44891.0255586996	-1045.63843976542	0.272013511719454	0.0903173350627698	0.259578071823792	0.422418654091353	0.281598080769238	0.164961560430222	0.322347020376002	0.291378886011644	0.0894429395184686	0.275636476823927	0.138907592803356	0.529774853292647	2.82639027271886	2.46692960712687	2.17029753692883	0.955727341399091	0.489219079381316	1.64134472735045	0.00382124265962338	1782.37486846008	6033.41264391135	23086.6871473592	-15287.2779203162	-11146.5830795394	-18439.3747663835
ACT	158168.902188694	27572.7397896334	282593.786785495	20000	25788.2964706307	21819.7729147235	20000	24343.2938348355	20000	21804.3769442386	20201.3150516339	20000	22276.1004193577	20000	20000	20000	22008.994312816	20000	20000	20000	20000	275966.490010914	142000.327832233	21042.2748683991	41932.7389633084	28985.4631421986	24883.2715398223	25480.172957875
