trace	posterior	likelihood	prior	pi_0.A	pi_0.C	pi_0.G	pi_0.T	pi_1.A	pi_1.C	pi_1.G	pi_1.T	pi_2.A	pi_2.C	pi_2.G	pi_2.T	kappa.1	kappa.2	kappa.3	r_0	r_1	r_2	mu	Theta	psi.height	psi.treeLength	sim_0.treeLikelihood	sim_1.treeLikelihood	sim_2.treeLikelihood
mean	-2569.15642534183	-2513.56775282705	-55.5886725147827	0.0950470206399815	0.200040862897957	0.36716712181754	0.337744994644523	0.0415037116380577	0.62539112437715	0.111814465047906	0.221290698936884	0.274038882566703	0.155069997377658	0.242616248191926	0.328274871863706	3.84240806241307	2.04592351397072	1.94179597793798	0.54018367115713	2.20619417436805	0.251432552908896	0.00577528837571833	0.593029876622464	46.6282710468374	81.0537952838956	-634.722312593276	-1397.80124813404	-481.044192099728
stderr.of.mean	0.427950036084056	0.18963681369981	0.397748677903875	0.000418151309375219	0.000651004205494706	0.000703797798824142	0.000729015666204141	0.000222344894569077	0.000559043178557491	0.000397969067221876	0.000458487159136116	0.000691508408265753	0.000537250485998244	0.000654449857991066	0.000751944722584864	0.0243224433978431	0.00810941859701947	0.0150381364583466	0.00165362098325622	0.00186969516890404	0.00111894572292356	1.21235900064741e-05	0.00226190257480939	0.0124120086521214	0.0877726514733697	0.107387262489929	0.178630954840359	0.0615175830748812
stdev	14.7488908001855	7.50440182185378	13.2101410754539	0.0176628461996908	0.0238012210208836	0.0298596071599978	0.0289246984997689	0.00943329350696465	0.0237181896918297	0.0155952090221211	0.0194519597568799	0.0287452925026387	0.0222819548264739	0.0273933617794977	0.0305180340657904	0.961850464140325	0.344053439791287	0.638013997507359	0.0696808485445717	0.0793244357195984	0.047472839181479	0.0004323379788909	0.0828345433459568	0.481249581872677	2.98392340613502	4.28562709139039	6.87022679722864	2.60996960649414
variance	217.529779835796	56.3160467038423	174.507827233395	0.000311976135873932	0.000566498122084952	0.000891596139749395	0.000836638183302531	8.89870263885414e-05	0.000562552522257617	0.000243210544443646	0.000378378738383274	0.000826291841062256	0.000496485510889024	0.000750396269582444	0.000931350403240741	0.925156315366958	0.118372769432217	0.407061861015321	0.00485542065389154	0.0062923661022327	0.00225367045995056	1.86916127991468e-07	0.0068615615713332	0.231601160052626	8.90379889368042	18.3665995664593	47.2000162453585	6.81194134682316
median	-2569.47143774049	-2513.14527221884	-55.8075993284065	0.0948352185981768	0.200162805904155	0.367131404779543	0.337403233231429	0.0410415869171004	0.625327322963399	0.110984864273359	0.220623876497758	0.273435223014205	0.154584129587825	0.2410318881671	0.327945525702683	3.72652241455377	2.01512183940303	1.85540326926571	0.540811150729845	2.20808639646665	0.250586089805848	0.00576314470854866	0.584359151747984	46.5323344411423	80.8340406975937	-634.073648125272	-1397.71362858006	-480.798337700441
mode	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
geometric.mean	NaN	NaN	NaN	0.093380876042078	0.198621797309251	0.365948597264757	0.336498434586048	0.0404241973248408	0.624940211097455	0.110730515630237	0.220437746860518	0.272533664227587	0.153455930197621	0.241068239207838	0.326848488736226	3.72761700689852	2.01757540081341	1.84418688807309	0.535675508310114	2.20476023010328	0.246912650566077	0.00575914199094822	0.587363467937804	46.6258077244469	80.9991689255339	NaN	NaN	NaN
HPD95.lower	-2595.35442968284	-2528.68257399958	-80.9943209936839	0.0602304185205457	0.153136313187396	0.305981445645604	0.280444144217611	0.0231008180708508	0.575780578393858	0.0809010296813799	0.184575985621211	0.218683705064967	0.115017073391087	0.187825199798113	0.27351978794379	2.03868520024262	1.39116198545208	0.85653416376483	0.404011791468238	2.04452753455439	0.164290003315422	0.00494017072401136	0.449911599337902	46.0004902900445	75.368630699906	-644.667645145025	-1411.16164425251	-486.209452588809
HPD95.upper	-2538.87686309735	-2499.51740902393	-30.7683989227714	0.127687249961284	0.244469597563313	0.42191513511307	0.393821576553998	0.0595689178415231	0.669659938067774	0.140813314937291	0.25833963331219	0.330469233624138	0.200510569556607	0.294842994809156	0.394534441689096	5.65302303403992	2.71277418628424	3.17451935571944	0.673075753942328	2.3531489655204	0.345722462182118	0.00661372749116587	0.767333462678927	47.5488286157919	86.8639237116651	-627.746045260025	-1384.36287647875	-476.051255978878
ACT	37886.0906533732	28735.9473046146	40795.7534079156	25220.7459343928	33665.2228331125	25000	28585.6729546466	25000	25000	29304.115278123	25000	26041.970682531	26161.3068619474	25684.6983130038	27319.3966743801	28774.7569997316	25000	25000	25342.9675459057	25000	25000	35385.7240073025	33553.4518134053	29933.3820428448	38936.3711758452	28254.6001225681	30421.713428614	25000
