trace	posterior	likelihood	prior	pi_0.A	pi_0.C	pi_0.G	pi_0.T	pi_1.A	pi_1.C	pi_1.G	pi_1.T	pi_2.A	pi_2.C	pi_2.G	pi_2.T	kappa.1	kappa.2	kappa.3	r_0	r_1	r_2	mu	Theta	psi.height	psi.treeLength	sim_0.treeLikelihood	sim_1.treeLikelihood	sim_2.treeLikelihood
mean	-9238.22614699867	-8699.30224707015	-538.923899928525	0.422057208387378	0.11140900379852	0.170034829505705	0.296498958308399	0.412228830890181	0.0769027430874515	0.400437298445462	0.110431127576902	0.495890208317122	0.185215679628362	0.239895157126756	0.0789989549277622	1.65117308410998	3.73685810640563	1.52776766857986	0.272241724046499	0.183637445373413	2.54065531498031	0.00492123571739526	25.055248243089	77.7785407105892	545.947558615784	-1319.39505173573	-949.823698604606	-6430.08349672981
stderr.of.mean	0.273400947625614	0.207480140530568	0.248242620406944	0.000614822892062225	0.00038046535792819	0.000533123000837161	0.000577628666216219	0.000651876571855761	0.000388721842073635	0.00067321120414848	0.00043963523369924	0.000296637590740012	0.000246554329224608	0.000252727489693705	0.000149469788058982	0.0061888869661306	0.0203281419832505	0.00235394375772458	0.000503569171161615	0.000425591062343069	0.000640991503051026	7.01790117637025e-06	0.0952068251110953	0.0945897608559158	0.636635774780889	0.107982435445169	0.0724974773805546	0.218396170143182
stdev	10.4664994467837	8.42908143323046	7.10542048129996	0.0260847221469344	0.0161417755848401	0.0189828800587874	0.0245067050314539	0.0276567763993288	0.0154645904191159	0.0285619280497431	0.0185711872902364	0.0125852651758551	0.0104604126732757	0.0107223176506013	0.00634146506451994	0.262572195984469	0.862449889622615	0.0998693602051857	0.0213646272464809	0.0178533666461523	0.0271949621126659	0.000216044177976159	2.60483504553704	3.69587339989215	20.1157276889886	3.79895530521916	3.07580699782082	7.94338492734662
variance	109.547610669524	71.0494138080305	50.487000216077	0.000680412729482771	0.000260556919031339	0.000360349735326309	0.00060057859149869	0.000764897280802473	0.00023915355683101	0.000815783733918703	0.00034488899736904	0.000158388899546592	0.000109420233295226	0.000114968095800396	4.02141791645269e-05	0.0689441581041065	0.74381981211006	0.00997388910779313	0.000456447297381074	0.000318742700601943	0.000739565964309334	4.66750868373941e-08	6.78516561445794	13.6594801880303	404.642500457543	14.4320614110528	9.46058868784353	63.0973641039975
median	-9237.79159091623	-8698.93123482885	-538.913489892921	0.422475608500422	0.110386690783308	0.169604507028157	0.295700997315713	0.412788678527705	0.0757917027021313	0.40011839310965	0.108761867424753	0.495988296086637	0.184886206724864	0.239881673584141	0.0787795170397998	1.63361562957905	3.63704761353103	1.52389845183041	0.2713658036306	0.183557467501417	2.54127266918014	0.00491618784103284	24.8604844085173	77.6053649491828	545.448880806226	-1319.22272727687	-949.706463363814	-6429.70508965491
mode	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
geometric.mean	NaN	NaN	NaN	0.421247996832738	0.110237869799505	0.168972968356727	0.295484090610177	0.411295109936518	0.0753477443541253	0.399419948106178	0.108885398169859	0.495730374570114	0.184920083831615	0.239655861616186	0.0787443666374688	1.63044989854641	3.6423440639081	1.52451285143094	0.271404463088058	0.182764773702356	2.54050968125491	0.00491649451890033	24.9217630358019	77.6912597736527	545.578406477635	NaN	NaN	NaN
HPD95.lower	-9259.12955958569	-8715.95903620471	-553.422381710196	0.37186087939153	0.0787675100042519	0.133214704870964	0.246855149203476	0.357181534576142	0.0464151559110736	0.350340825144572	0.0765902054922571	0.469773190515029	0.164316735878981	0.219474212189708	0.0676119212411726	1.15394434907406	2.2657893580676	1.32766259456655	0.232265522608006	0.148191733431957	2.48361306930475	0.00450273673129852	19.8666133372275	70.6244168270976	506.748945681144	-1326.48624173803	-956.457892518853	-6445.35803209359
HPD95.upper	-9217.74358802881	-8683.32406980236	-525.908371240069	0.472045429871465	0.142225716086059	0.205826254909838	0.344737323122619	0.465038009041037	0.106487686623118	0.460771905472436	0.149803959657567	0.518269262002229	0.205236631127646	0.259933010463555	0.0919248701966179	2.18043460368412	5.54440954230197	1.7186868045209	0.313312063593712	0.217687638953974	2.59004282935324	0.00533443385539038	29.8935735335292	84.7134674847163	585.416301707	-1312.08465785688	-944.376807779085	-6414.79147226286
ACT	30705.0282392355	27264.9651903016	54926.9528518211	25000	25000	35493.0247746383	25000	25000	28432.3936643736	25000	25218.4286070491	25000	25000	25000	25000	25000	25000	25000	25000	25571.5545000019	25000	47483.3926959524	60115.725530016	29475.8584393937	45073.6743867192	36357.1848482434	25000	34016.6231825473
ESS	1466.37220618042	1651.38666731237	819.72506505988	1801	1801	1268.55911227304	1801	1801	1583.58105657553	1801	1785.40069651344	1801	1801	1801	1801	1801	1801	1801	1801	1760.74551901007	1801	948.226262775828	748.972080150955	1527.52124565184	998.920114958865	1238.40721408812	1801	1323.61756657553
n.samples	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801
chain.length	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07
log.every	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000
