trace	posterior	likelihood	prior	pi_0.A	pi_0.C	pi_0.G	pi_0.T	pi_1.A	pi_1.C	pi_1.G	pi_1.T	pi_2.A	pi_2.C	pi_2.G	pi_2.T	kappa.1	kappa.2	kappa.3	r_0	r_1	r_2	mu	Theta	psi.height	psi.treeLength	sim_0.treeLikelihood	sim_1.treeLikelihood	sim_2.treeLikelihood
mean	-59664.278432349	-58798.6656845069	-865.612747842174	0.491055939144999	0.21135154857956	0.0434815276819702	0.254110984593466	0.133705115950544	0.589676428015738	0.121382726163361	0.155235729870352	0.120515839755774	0.422604883831479	0.157658293930496	0.299220982482251	1.27608241652083	3.07492968578827	2.99805201857212	0.560666145929217	0.582998439904913	1.85424334819412	0.0253894950587178	309.649397926564	647.964508339806	3774.38686484129	-16608.7637720077	-16138.6381205458	-26051.2637919534
stderr.of.mean	0.266975072708346	0.224674530988091	0.130551426686905	0.000160209148434482	0.000124802858077269	5.27996209525332e-05	0.000126430949517462	0.000105661367929812	0.00015215577264308	9.89924207172835e-05	9.47458565922772e-05	7.34311930206686e-05	0.000104532493329792	8.90301369142062e-05	9.26968781436927e-05	0.00134901058072593	0.00308707163446904	0.00233451701726186	0.000249118776092187	0.000273711129310823	0.000369275767175117	1.91129427751011e-05	0.736388011395286	7.93164273490876	18.1570191676662	0.185290829981232	0.160323429000813	0.168044396639664
stdev	9.99780100161097	8.93616679784257	4.45817130353047	0.00679709746703362	0.00525048676354609	0.00224009785548274	0.00536401007755957	0.00448283149456187	0.00645542172174872	0.00419989207038413	0.00401972564081547	0.003115421191357	0.00439624221355638	0.00360738987842353	0.00390477106172187	0.0572336629390651	0.125045530027475	0.0977096674246197	0.010569212922689	0.0113195586794464	0.0156670415280895	0.000627828991430841	30.4455508501552	336.511049897451	770.336963896266	6.20518631330512	6.80194598009002	6.58755774666113
variance	99.9560248678134	79.855077038864	19.8752913716226	4.62005339763548e-05	2.75676112541727e-05	5.01803840213836e-06	2.87726041121607e-05	2.00957782086359e-05	4.16724696056253e-05	1.76390934028755e-05	1.61581942274293e-05	9.70584919955625e-06	1.93269456002551e-05	1.30132617349525e-05	1.52472370444606e-05	0.00327569217342252	0.0156363845798523	0.00954717910822979	0.000111708261805136	0.000128132408697429	0.000245456190242881	3.94169242481067e-07	926.931566569383	113239.686703084	593419.037944917	38.5043371828292	46.2664691160628	43.395917065595
median	-59664.121662303	-58798.6192735159	-865.409191606296	0.491041326630746	0.211362312242928	0.0434047651979528	0.254127440356027	0.133673751844132	0.589550615824775	0.121366100659059	0.155146165904446	0.120468130426853	0.422701700121851	0.157638046569265	0.299128935050745	1.27421528641086	3.07168090211602	2.99624610430843	0.560310106050736	0.58285350414485	1.85414179700746	0.0253823562897145	307.241431958571	562.334384617736	3606.56376034252	-16608.7584632009	-16138.5223109898	-26051.0643825949
mode	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
geometric.mean	NaN	NaN	NaN	0.491008913944059	0.211286274027789	0.043424104311208	0.254054359790999	0.133629929276412	0.589641112007312	0.121310104576676	0.155183688012304	0.12047560961308	0.422582024069635	0.157617076515385	0.299195501357507	1.27479981465102	3.0723901486772	2.9964598132499	0.560566645947174	0.582888646138236	1.85417718395323	0.0253817420560711	308.179117669617	577.665143889412	3704.62618983348	NaN	NaN	NaN
HPD95.lower	-59682.7105049465	-58816.8391456761	-874.741513208021	0.477943141605495	0.20102803029699	0.0390993527465697	0.243595775559832	0.12474292972443	0.577216458923411	0.11328244764218	0.146810659251531	0.114345511388155	0.413949454351041	0.150554015777419	0.292000567972048	1.16666502808171	2.8389921840896	2.81388221754734	0.539983667380994	0.561503024154187	1.82086861822072	0.0241893991300291	251.676156379219	216.138947291849	2742.69083346448	-16620.0447318478	-16152.0582786026	-26064.0360822061
HPD95.upper	-59644.0559037644	-58782.598729206	-857.392425663651	0.504416938034808	0.22119225234723	0.0477649507349511	0.264526698268516	0.142290741161077	0.601854240991737	0.129548942745126	0.162704202289238	0.126366217418014	0.430978826769663	0.164612580376829	0.307014764460773	1.38812704695808	3.32179220711483	3.19455222884141	0.580852455190493	0.606534555349847	1.88204617411426	0.0266711017275961	366.831422419484	1281.72693974302	5289.02278955134	-16596.5866797851	-16125.8012581398	-26038.3198397773
ACT	32088.1611633185	28445.7595246514	38588.8752215595	25000	25425.0787091854	25000	25000	25000	25000	25000	25000	25000	25442.0308146092	27409.4485095054	25360.1281544099	25000	27426.4407404488	25688.0653647111	25000	26311.0574259434	25000	41704.6773904685	26325.5907968745	25000	25000	40124.5875549588	25000	29282.7311786378
