trace	posterior	likelihood	prior	pi_0.A	pi_0.C	pi_0.G	pi_0.T	pi_1.A	pi_1.C	pi_1.G	pi_1.T	pi_2.A	pi_2.C	pi_2.G	pi_2.T	kappa.1	kappa.2	kappa.3	r_0	r_1	r_2	mu	Theta	psi.height	psi.treeLength	sim_0.treeLikelihood	sim_1.treeLikelihood	sim_2.treeLikelihood
mean	-6861.17387900723	-6625.77229653091	-235.401582476315	0.312158812419464	0.406584602478765	0.223335181797214	0.0579214033045557	0.390363900664572	0.176644705328028	0.10282457708505	0.330166816922352	0.225208721981997	0.255794185192709	0.333835541100314	0.185161551724979	2.12084371427935	1.00601891024975	4.6305988945883	1.40605521045279	0.937651448432925	0.658226937354527	0.0109279645467646	2.38959940535652	46.4968381203707	138.976583317522	-2861.83541489046	-2128.31574878154	-1635.62113285891
stderr.of.mean	0.258119626134785	0.201867292436889	0.17671915342876	0.00047978319929957	0.000544614779877746	0.000385299303045017	0.000191326131391879	0.000529126970581206	0.000408022288578947	0.000295137478849925	0.000503097139770898	0.00046604594445432	0.000510648130092527	0.000535077480609207	0.00050705667551103	0.00516962685249876	0.0030621301937977	0.0159433970058081	0.00118523152724328	0.00114718467914917	0.000972268557369184	1.11938863767991e-05	0.00577883583172654	0.00851054075601886	0.0825774215165668	0.162758852627384	0.125386092739234	0.110345587145947
stdev	10.4366174190139	8.39866152857957	6.28725442903702	0.0182202857584802	0.0208289385705122	0.0155449819889127	0.00811727904285636	0.0220861206574905	0.0161062880645297	0.0125216208282756	0.0209184464617926	0.0197726518087525	0.0216649619919603	0.022701411396634	0.018471643749683	0.219328658369333	0.129915161445985	0.676420943891399	0.0502527925128902	0.0465010645472704	0.0405584582981107	0.000440707231175927	0.237128011147339	0.35417548354318	3.05063246647607	6.69101824832935	5.31968056560531	4.68156605423055
variance	108.922983150863	70.5375154716425	39.5295682554457	0.000331978813120676	0.000433844681974169	0.000241646465035621	6.5890219059595e-05	0.000487796725697229	0.000259412515217611	0.000156790988167106	0.000437581402374884	0.000390957759550162	0.000469370578113083	0.000515354079399224	0.000341201622815204	0.0481050603820917	0.0168779491735364	0.457545293334931	0.0025253431553436	0.00216234900402941	0.00164498853951959	1.94222863610752e-07	0.0562296936706924	0.125440273143045	9.30635844551787	44.7697251994764	28.2990013200788	21.9170607201238
median	-6860.51579207035	-6625.29135748879	-235.322868872774	0.312103042602987	0.406450337901278	0.223163811066849	0.0578362052624324	0.39040620764173	0.175935071854192	0.102160685296033	0.329721638797715	0.224790849709078	0.255335611450304	0.334068222227582	0.184346304443625	2.11168830284981	0.99837949106339	4.58913871449861	1.40462272415709	0.938011996317001	0.658317552204568	0.0109268631270581	2.38038940830392	46.4363175463083	138.87401904501	-2861.54221988195	-2127.98492054986	-1635.44989374459
mode	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
geometric.mean	NaN	NaN	NaN	0.311626580513561	0.406051198093788	0.222792594517476	0.0573496142465379	0.389738385440338	0.175910941945014	0.102064218125287	0.329503063231114	0.224335152290262	0.2548746270765	0.333059455017845	0.184238769380135	2.10952519076954	0.997688197388821	4.58205447100065	1.40515849882547	0.936495882966648	0.656973067021615	0.0109190759757846	2.37794988114891	46.4954966655116	138.943190233393	NaN	NaN	NaN
HPD95.lower	-6882.4693147943	-6642.76066577825	-247.988394714411	0.272008650140032	0.367148082232721	0.194275086085228	0.0428024051576808	0.345832038467344	0.147150142588771	0.07908134128117	0.288221908469369	0.189060782420271	0.21488770077839	0.289773194036955	0.14899403781224	1.69419377454786	0.758739882561034	3.28618982815637	1.30917380130058	0.846906074300801	0.587652880623838	0.0100796891090104	1.96312440547244	46.0002365840174	132.836864377925	-2874.11184159787	-2138.83846961196	-1645.58865784459
HPD95.upper	-6841.33631749229	-6610.72076452232	-223.638944002573	0.344736782249558	0.448123644263961	0.253121536300492	0.0745038810636057	0.430845807542044	0.208861320716626	0.127653820794396	0.370218934638685	0.265253437294379	0.298435856991807	0.376904129398284	0.220287378293862	2.54602657102304	1.25600603391851	5.89895764971014	1.50712283716694	1.02962369831885	0.74637121223537	0.011807811382672	2.88123035361748	47.1766487829293	144.759938516715	-2847.67000212923	-2118.49451863045	-1627.24792966413
ACT	27525.4803966225	25997.0540608338	35551.4692358706	31202.693420018	30765.0020060291	27645.7502444592	25000	25828.1498062237	28879.470755052	25000	26028.9842412578	25000	25000	25000	33908.9468031529	25000	25000	25000	25032.1625194603	27387.5551887178	25859.6108683926	29031.7901023784	26725.594587699	25983.0243554581	32972.7553029772	26626.6905068544	25000	25000
